DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
Liberia           ,50101,39796,265,125,140,26.345615524294523,32.67080745341615,75.785,134.80142297771067,41.29865045116418,Alto
Liberia           ,50101,39831,153,70,83,12.088487399871454,18.757763975155278,78.569,109.41525137502674,30.538877139635044,Alto-medio
Liberia           ,50101,39905,118,61,57,18.735306750526984,14.409937888198757,77.557,110.70224463872574,31.08436134999949,Alto-medio
Liberia           ,50101,39907,120,58,62,11.793122166436042,14.658385093167702,77.807,104.25850725960375,28.353222737864314,Medio
Liberia           ,50101,39913,31,16,15,13.677152600892054,3.602484472049689,77.365,94.64463707294173,24.27844275630872,Bajo-medio
Liberia           ,50101,39922,84,37,47,7.539251663777352,10.186335403726709,77.167,94.89258706750407,24.38353484249802,Bajo-medio
Liberia           ,50101,39924,235,104,131,9.727130691685538,28.944099378881987,77.2,115.87123007056752,33.27520415874084,Alto-medio
Liberia           ,50101,39933,48,22,26,33.48110170957786,5.714285714285714,69.051,108.24638742386358,30.04346131469812,Alto-medio
Liberia           ,50101,39944,73,40,33,23.64884542479258,8.819875776397515,71.837,104.3057212011901,28.373234077760838,Medio
Liberia           ,50101,39947,82,34,48,15.541254990191936,9.937888198757763,75.275,100.75414318894971,26.86791949516038,Medio
Liberia           ,50101,39964,56,28,28,17.825125125005044,6.70807453416149,80.005,104.53819965916654,28.471768647950853,Medio
Liberia           ,50101,39982,114,54,60,22.383677914748006,13.91304347826087,74.379,110.67572139300887,31.073119634790668,Alto-medio
Liberia           ,50101,39998,144,64,80,13.254475058525273,17.63975155279503,83.257,114.15122661132031,32.546191229726,Alto-medio
Liberia           ,50101,39999,52,23,29,16.77987112295081,6.211180124223603,76.292,99.28305124717441,26.24440618792953,Medio
Liberia           ,50101,40011,21,8,13,15.232817579635777,2.360248447204969,79.101,96.69406602684074,25.14708066308574,Medio
Liberia           ,50101,40016,212,94,118,19.916767508439754,26.08695652173913,76.06,122.06372403017889,35.899854786698754,Alto
Liberia           ,50101,40025,42,18,24,10.496042906202192,4.968944099378882,74.681,90.14598700558108,22.371717485154466,Bajo-medio
Liberia           ,50101,40032,68,31,37,10.015090832412094,8.198757763975156,75.32,93.53384859638724,23.807641865499274,Bajo-medio
Liberia           ,50101,40038,74,39,35,8.641677294469558,8.944099378881988,83.462,101.04777667335155,26.992374248649252,Medio
Liberia           ,50101,40089,60,27,33,15.541408416911306,7.204968944099378,77.685,100.43137736101069,26.731117176335566,Medio
Liberia           ,50101,40128,46,20,26,20.035037643668574,5.46583850931677,78.605,104.10587615298535,28.288530978381832,Medio
Liberia           ,50101,40134,239,104,135,28.39864690290352,29.440993788819874,83.318,141.15764069172337,43.992694389410936,Alto
Liberia           ,50101,40158,19,7,12,14.738809096727875,2.111801242236025,78.217,95.0676103389639,24.457717383868335,Bajo-medio
Liberia           ,50101,40231,54,27,27,5.354315412337676,6.459627329192546,77.873,89.68694274153023,22.177154386060682,Bajo-medio
Liberia           ,50101,40233,135,57,78,15.585178119865331,16.52173913043478,75.909,108.01591725030012,29.94577794355328,Alto-medio
Liberia           ,50101,40242,56,30,26,7.667833984984136,6.70807453416149,81.201,95.57690851914562,24.67358029744567,Bajo-medio
Liberia           ,50101,40250,72,41,31,34.216091491441155,8.695652173913043,73.185,116.0967436653542,33.37078671433643,Alto-medio
Liberia           ,50101,40276,73,39,34,13.480099231339985,8.819875776397515,80.315,102.6149750077375,27.656621661615453,Medio
Liberia           ,50101,40286,35,20,15,12.80305252504989,4.099378881987578,75.541,92.44343140703747,23.345475219971757,Bajo-medio
Liberia           ,50101,40313,77,45,32,27.299962797834752,9.316770186335404,74.991,111.60773298417016,31.468147037959753,Alto-medio
Liberia           ,50101,40327,46,24,22,9.253831090681965,5.46583850931677,77.257,91.97666959999874,23.147641087562228,Bajo-medio
Liberia           ,50101,40328,17,9,8,20.219967375166288,1.8633540372670807,78.41,100.49332141243336,26.75737178304575,Medio
Liberia           ,50101,40340,80,35,45,14.343980610080584,9.68944099378882,77.168,101.2014216038694,27.057495711180575,Medio
Liberia           ,50101,40419,84,39,45,12.694406638871305,10.186335403726709,74.26,97.14074204259802,25.336401555911394,Medio
Liberia           ,50101,40422,51,28,23,14.94835102887456,6.086956521739131,84.289,105.3243075506137,28.804955661839994,Medio
Liberia           ,50101,40424,102,53,49,13.202291440434207,12.422360248447205,77.62,103.24465168888142,27.92350626535572,Medio
Liberia           ,50101,40437,45,21,24,9.37587919454969,5.341614906832298,78.188,92.90549410138199,23.54131766225383,Bajo-medio
Liberia           ,50101,40441,98,45,53,19.271480086219707,11.925465838509316,74.873,106.06994592472903,29.120989918734796,Alto-medio
Liberia           ,50101,40463,35,18,17,22.875400299857723,4.099378881987578,70.214,97.18877918184529,25.35676180309338,Medio
Liberia           ,50101,40465,60,33,27,11.231266035053347,7.204968944099378,74.621,93.05723497915272,23.605632103693,Bajo-medio
Liberia           ,50101,40467,55,24,31,36.88250447816721,6.583850931677018,69.427,112.89335540984425,32.013050227025445,Alto-medio
Liberia           ,50101,40496,166,80,86,37.92758807187694,20.372670807453417,73.56,131.86025887933036,40.05205606639943,Alto
Liberia           ,50101,40523,47,22,25,12.099265719605224,5.590062111801243,77.189,94.87832783140647,24.37749115263383,Bajo-medio
Liberia           ,50101,40529,56,27,29,14.024286822661134,6.70807453416149,78.984,99.71636135682262,26.428062023333855,Medio
Liberia           ,50101,40534,58,29,29,9.379590365185967,6.956521739130435,77.749,94.0851121043164,24.04129152615188,Bajo-medio
Liberia           ,50101,40547,60,30,30,23.401050878895642,7.204968944099378,73.876,104.48201982299503,28.4479571685618,Medio
Liberia           ,50101,40574,35,17,18,12.100151455752377,4.099378881987578,77.502,93.70153033773995,23.878712744309798,Bajo-medio
Liberia           ,50101,40589,66,30,36,2.865096426717634,7.950310559006211,77.642,88.45740698572384,21.65602318841693,Bajo
Liberia           ,50101,40611,23,13,10,11.987421465382319,2.608695652173913,80.534,95.13011711755624,24.484210499041968,Bajo-medio
Liberia           ,50101,40612,23,11,12,21.89168952416641,2.608695652173913,73.399,97.89938517634033,25.65794780050356,Medio
Liberia           ,50101,40634,43,22,21,20.400424213214556,5.093167701863354,74.285,99.77859191507791,26.45443806420983,Medio
Liberia           ,50101,40652,55,24,31,11.760169237722899,6.583850931677018,76.272,94.61602016939992,24.266313657057093,Bajo-medio
Liberia           ,50101,40662,137,76,61,19.191261304678818,16.77018633540373,77.66,113.62144764008255,32.3216476583302,Alto-medio
Liberia           ,50101,40668,152,79,73,34.611491800140406,18.633540372670808,73.77,127.0150321728112,37.998436409956184,Alto
Liberia           ,50101,40676,24,13,11,21.098676756649336,2.732919254658385,73.521,97.35259601130772,25.426194562676667,Medio
Liberia           ,50101,40683,118,54,64,19.773930894713526,14.409937888198757,74.364,108.54786878291229,30.171242341777955,Alto-medio
Liberia           ,50101,40686,113,53,60,8.934138278813105,13.788819875776397,75.101,97.8239581545895,25.625978519419963,Medio
Liberia           ,50101,40704,70,35,35,11.104111411597822,8.4472049689441,78.825,98.37631638054192,25.860092169600208,Medio
Liberia           ,50101,40735,230,114,116,28.574003224146406,28.322981366459626,74.119,131.01598459060602,39.694215581366784,Alto
Liberia           ,50101,40736,57,27,30,19.718279651320664,6.832298136645963,77.53,104.08057778796663,28.27780842135299,Medio
Liberia           ,50101,40741,95,45,50,11.940096492424894,11.5527950310559,77.921,101.4138915234808,27.14754978496205,Medio
Liberia           ,50101,40744,132,60,72,12.915415610179902,16.149068322981368,77.506,106.57048393316127,29.3331398871832,Alto-medio
Liberia           ,50101,40747,26,12,14,17.702043345720025,2.981366459627329,80.936,101.61940980534736,27.234657449672916,Medio
Liberia           ,50101,40752,120,65,55,23.241001241262992,14.658385093167702,71.625,109.52438633443069,30.585133323589353,Alto-medio
Liberia           ,50101,40755,295,140,155,23.938882027043658,36.39751552795031,80.244,140.58039755499397,43.74803342224928,Alto
Liberia           ,50101,40764,67,34,33,17.638846210126957,8.074534161490684,75.447,101.16038037161763,27.040100636319885,Medio
Liberia           ,50101,40782,45,20,25,14.487102440850483,5.341614906832298,79.932,99.76071734768279,26.446862038323637,Medio
Liberia           ,50101,40827,82,41,41,31.879555089816698,9.937888198757763,71.281,113.09844328857446,32.099975468003734,Alto-medio
Liberia           ,50101,40828,65,33,32,8.159331796650093,7.82608695652174,79.855,95.84041875317183,24.785267495805677,Bajo-medio
Liberia           ,50101,40844,57,24,33,9.50457537858209,6.832298136645963,78.296,94.63287351522806,24.273456844438382,Bajo-medio
Liberia           ,50101,40845,74,40,34,17.69950480242227,8.944099378881988,77.358,104.00160418130426,28.244335941981934,Medio
Liberia           ,50101,40860,56,29,27,21.347703203274744,6.70807453416149,73.577,101.63277773743623,27.24032336579337,Medio
Liberia           ,50101,40864,18,11,7,20.99439149718142,1.9875776397515528,78.087,101.06896913693298,27.001356544507715,Medio
Liberia           ,50101,40865,39,17,22,8.797890854126186,4.596273291925466,77.225,90.61916414605165,22.572270717337087,Bajo-medio
Liberia           ,50101,40914,119,49,70,24.4623793247465,14.534161490683232,74.938,113.93454081542973,32.45435028261114,Alto-medio
Liberia           ,50101,40925,171,84,87,30.488860756227965,20.99378881987578,74.255,125.73764957610373,37.45702562191867,Alto
Liberia           ,50101,40937,58,27,31,17.43533050269753,6.956521739130435,75.003,99.39485224182796,26.291792354591557,Medio
Liberia           ,50101,40950,39,17,22,8.044686992965183,4.596273291925466,78.902,91.54296028489065,22.963816051369363,Bajo-medio
Liberia           ,50101,40951,119,54,65,24.431168696435318,14.534161490683232,74.993,113.95833018711855,32.46443326206159,Alto-medio
Liberia           ,50101,40958,123,62,61,25.26753988781313,15.031055900621118,73.651,113.94959578843424,32.46073124068843,Alto-medio
Liberia           ,50101,40961,114,51,63,14.638854501645767,13.91304347826087,76.694,105.24589797990663,28.771722245653166,Medio
Liberia           ,50101,40981,56,30,26,9.79179258747449,6.70807453416149,76.352,92.85186712163599,23.518588195421266,Bajo-medio
Liberia           ,50101,41013,23,8,15,13.11101585403052,2.608695652173913,75.329,91.04871150620443,22.754331734419356,Bajo-medio
Liberia           ,50101,41014,22,11,11,13.89227993948042,2.484472049689441,74.474,90.85075198916986,22.67042780587558,Bajo-medio
Liberia           ,50101,41022,56,33,23,17.386469876651436,6.70807453416149,74.906,99.00054441081294,26.124667396047833,Medio
Liberia           ,50101,41041,99,48,51,26.70628581510896,12.049689440993788,74.717,113.47297525610274,32.25871854796067,Alto-medio
Liberia           ,50101,41048,77,35,42,11.104850605073112,9.316770186335404,75.699,96.12062079140851,24.904029413121965,Bajo-medio
Liberia           ,50101,41051,176,81,95,25.403435781542065,21.614906832298136,84.873,131.8913426138402,40.06523071684441,Alto
Liberia           ,50101,41065,143,70,73,17.90893829717856,17.51552795031056,74.42,109.84446624748912,30.720797233846643,Alto-medio
Liberia           ,50101,41075,63,32,31,6.424741019897866,7.577639751552795,78.106,92.10838077145065,23.203466060685336,Bajo-medio
Liberia           ,50101,41168,97,46,51,16.31060476888657,11.801242236024844,74.061,102.17284700491142,27.469228416208384,Medio
Liberia           ,50101,41169,92,44,48,16.764846485858598,11.180124223602485,74.512,102.45697070946107,27.58965250776629,Medio
Liberia           ,50101,41206,119,54,65,27.883191654325522,14.534161490683232,74.089,116.50635314500875,33.544397182914146,Alto-medio
Liberia           ,50101,41231,21,7,14,23.302281925320038,2.360248447204969,75.781,101.44353037252502,27.160112029554167,Medio
Liberia           ,50101,41279,22,12,10,23.268058959119486,2.484472049689441,94.22,119.97253100880893,35.01351543578168,Alto-medio
Liberia           ,50101,41284,121,64,57,15.46460261502193,14.782608695652174,75.226,105.4732113106741,28.868067608318558,Medio
Liberia           ,50101,41322,107,49,58,22.31240606570843,13.043478260869565,72.723,108.07888432657799,29.972466153081022,Alto-medio
Liberia           ,50101,41345,62,31,31,15.329418131789676,7.453416149068323,74.512,97.294834280858,25.401712607088882,Medio
Liberia           ,50101,41378,128,60,68,12.950384795588532,15.65217391304348,77.471,106.07355870863202,29.12252117505923,Alto-medio
Liberia           ,50101,41392,18,8,10,17.573143510180074,1.9875776397515528,77.965,97.52572114993163,25.499572592072926,Medio
Liberia           ,50101,41400,45,24,21,17.1328157580623,5.341614906832298,73.818,96.2924306648946,24.976849975447216,Bajo-medio
Liberia           ,50101,41428,68,31,37,17.42194418459499,8.198757763975156,81.177,106.79770194857015,29.429444851017788,Alto-medio
Liberia           ,50101,41429,40,21,19,17.149308245245436,4.720496894409938,73.248,95.11780513965537,24.478992142635054,Bajo-medio
Liberia           ,50101,41455,175,79,96,19.679875240020454,21.490683229813666,75.388,116.55855846983413,33.56652409001803,Alto-medio
Liberia           ,50101,41460,53,31,22,14.737526624925481,6.3354037267080745,75.07,96.14293035163355,24.9134851835492,Bajo-medio
Liberia           ,50101,41487,60,28,32,25.69600573792057,7.204968944099378,74.145,107.04597468201995,29.534673728107357,Alto-medio
Liberia           ,50101,41489,113,52,61,19.76253989095621,13.788819875776397,73.839,107.3903597667326,29.68063923647051,Alto-medio
Liberia           ,50101,41493,130,64,66,20.882757134158265,15.900621118012422,74.378,111.16137825217069,31.278962319286585,Alto-medio
Liberia           ,50101,41505,47,23,24,8.767572415238247,5.590062111801243,80.355,94.7126345270395,24.307263060658027,Bajo-medio
Liberia           ,50101,41518,129,60,69,20.13657036576974,15.77639751552795,74.955,110.86796788129769,31.154602131100056,Alto-medio
Liberia           ,50101,41554,27,15,12,16.31287712896738,3.1055900621118013,76.715,96.13346719107918,24.909474280922,Bajo-medio
Liberia           ,50101,41560,24,10,14,13.357136529507569,2.732919254658385,78.304,94.39405578416596,24.172235412187042,Bajo-medio
Liberia           ,50101,41564,30,16,14,16.136141537190856,3.4782608695652173,77.701,97.31540240675606,25.410430281245112,Medio
Liberia           ,50101,41587,44,22,22,9.253808740821201,5.217391304347826,78.378,92.84920004516903,23.517457771399947,Bajo-medio
Liberia           ,50101,41590,60,29,31,13.0025896771603,7.204968944099378,77.668,97.87555862125969,25.64784906110028,Medio
Liberia           ,50101,41592,64,28,36,16.347835364699236,7.7018633540372665,76.309,100.35869871873649,26.700312779055853,Medio
Liberia           ,50101,41599,44,23,21,15.51579080759073,5.217391304347826,71.842,92.57518211193855,23.4013169491051,Bajo-medio
Liberia           ,50101,41600,53,32,21,20.8617419140447,6.3354037267080745,77.229,104.42614564075276,28.424275238718145,Medio
Liberia           ,50101,41620,102,51,51,10.158729783510015,12.422360248447205,80.65,103.23109003195722,27.91775824015062,Medio
Liberia           ,50101,41647,108,55,53,22.97074066397902,13.167701863354036,75.054,111.19244252733306,31.292128722006353,Alto-medio
Liberia           ,50101,41676,56,26,30,18.689329629348183,6.70807453416149,77.894,103.29140416350968,27.943322015309125,Medio
Liberia           ,50101,41680,64,31,33,18.24591369781364,7.7018633540372665,74.733,100.68077705185091,26.836823707411035,Medio
Liberia           ,50101,41693,33,15,18,17.880012281985678,3.8509316770186333,78.111,99.84194395900431,26.48128943991699,Medio
Liberia           ,50101,41696,12,6,6,17.621795315799073,1.2422360248447204,63.355,82.2190313406438,19.01192588915622,Bajo
Liberia           ,50101,41703,48,20,28,25.933633486243856,5.714285714285714,73.179,104.82691920052957,28.594140656786816,Medio
Liberia           ,50101,41716,30,13,17,17.450385165304958,3.4782608695652173,76.693,97.62164603487017,25.540229766893415,Medio
Liberia           ,50101,41726,65,33,32,4.504110914051294,7.82608695652174,77.172,89.50219787057303,22.098851404300447,Bajo-medio
Liberia           ,50101,41748,68,31,37,11.456351975452868,8.198757763975156,78.235,97.89010973942803,25.65401646339201,Medio
Liberia           ,50101,41787,236,110,126,21.541513345615147,29.068322981366464,74.413,125.0228363269816,37.15405640540953,Alto
Liberia           ,50101,41797,64,32,32,7.680602006520987,7.7018633540372665,79.474,94.85646536055826,24.36822487829998,Bajo-medio
Liberia           ,50101,41799,36,14,22,17.506830326994223,4.22360248447205,97.052,118.78243281146628,34.50909960568808,Alto-medio
Liberia           ,50101,41822,126,61,65,16.46627857741595,15.403726708074533,76.124,107.99400528549047,29.93649069150709,Alto-medio
Liberia           ,50101,41823,128,58,70,26.879205751103907,15.65217391304348,72.472,115.00337966414739,32.90737108065625,Alto-medio
Liberia           ,50101,41848,130,59,71,12.296802355313076,15.900621118012422,74.299,102.4964234733255,27.606374320032366,Medio
Liberia           ,50101,41900,86,38,48,19.71540484406792,10.434782608695652,81.762,111.91218745276358,31.597188199306075,Alto-medio
Liberia           ,50101,41921,41,17,24,8.532947466279463,4.84472049689441,82.693,96.07066796317388,24.882857212898692,Bajo-medio
Liberia           ,50101,41925,54,25,29,16.277281098399996,6.459627329192546,73.351,96.08790842759254,24.890164478122987,Bajo-medio
Liberia           ,50101,41955,133,61,72,10.21452961291351,16.273291925465838,72.3,98.78782153837935,26.034506109762322,Medio
Liberia           ,50101,41969,57,28,29,6.497798581161816,6.832298136645963,79.117,92.44709671780778,23.34702873948711,Bajo-medio
Liberia           ,50101,41971,73,34,39,15.54792647850902,8.819875776397515,74.326,98.69380225490653,25.994656612448875,Medio
Liberia           ,50101,41972,77,44,33,33.85107111371607,9.316770186335404,72.387,115.55484130005146,33.14110471663724,Alto-medio
Liberia           ,50101,41988,69,30,39,17.886040622744062,8.322981366459627,75.801,102.0100219892037,27.40021603080892,Medio
Liberia           ,50101,42017,58,32,26,16.65837391592367,6.956521739130435,75.39,99.0048956550541,26.1265116442626,Medio
Liberia           ,50101,42029,57,27,30,7.419343290440421,6.832298136645963,79.352,93.60364142708639,23.837223129222128,Bajo-medio
Liberia           ,50101,42035,93,46,47,17.861330107342674,11.304347826086957,85.619,114.78467793342963,32.81467569191502,Alto-medio
Liberia           ,50101,42040,60,31,29,13.85372292054718,7.204968944099378,77.892,98.95069186464656,26.10353769976484,Medio
Liberia           ,50101,42049,57,27,30,18.20079702530343,6.832298136645963,82.992,108.0250951619494,29.94966794517956,Alto-medio
Liberia           ,50101,42064,48,24,24,16.31003634623906,5.714285714285714,78.275,100.29932206052479,26.67514634622962,Medio
Liberia           ,50101,42067,95,49,46,8.12453316780366,11.5527950310559,75.709,95.38632819885956,24.592803996236874,Bajo-medio
Liberia           ,50101,42074,105,43,62,4.470223997335234,12.79503105590062,75.797,93.06225505323584,23.607759831338853,Bajo-medio
Liberia           ,50101,42090,172,80,92,21.703374268541264,21.11801242236025,76.071,118.8923866909015,34.55570288388073,Alto-medio
Liberia           ,50101,42157,127,64,63,16.25907290560132,15.527950310559005,74.343,106.13002321616034,29.1464533106589,Alto-medio
Liberia           ,50101,42158,66,40,26,34.35918811665037,7.950310559006211,69.443,111.75249867565658,31.52950508942412,Alto-medio
Liberia           ,50101,42169,66,31,35,8.980258079709095,7.950310559006211,81.185,98.1155686387153,25.74957583663526,Medio
Liberia           ,50101,42188,30,14,16,10.340432349128852,3.4782608695652173,77.51,91.32869321869407,22.873000268017538,Bajo-medio
Liberia           ,50101,42201,61,25,36,30.914618204984844,7.329192546583851,69.392,107.6358107515687,29.784672132696922,Alto-medio
Liberia           ,50101,42220,164,74,90,19.909603573425333,20.124223602484474,75.672,115.7058271759098,33.205099155141184,Alto-medio
Liberia           ,50101,42223,142,61,81,15.274505530905017,17.391304347826086,74.851,107.5168098787311,29.7342343417749,Alto-medio
Liberia           ,50101,42244,136,70,66,10.69536311848782,16.645962732919255,78.804,106.14532585140708,29.152939238860316,Alto-medio
Liberia           ,50101,42258,83,39,44,12.349386896955979,10.062111801242237,79.779,102.19049869819821,27.47670997826914,Medio
Liberia           ,50101,42271,79,39,40,15.598774582581083,9.565217391304348,74.592,99.75599197388543,26.444859217588494,Medio
Liberia           ,50101,42275,234,113,121,25.017874227811742,28.819875776397513,75.705,129.54275000420927,39.06979412733953,Alto
Liberia           ,50101,42283,127,55,72,13.474260534041282,15.527950310559005,77.494,106.49621084460028,29.301659693612827,Alto-medio
Liberia           ,50101,42287,39,15,24,16.23421294995935,4.596273291925466,70.157,90.98748624188481,22.72838178121933,Bajo-medio
Liberia           ,50101,42316,59,28,31,10.14638848736971,7.080745341614906,78.443,95.67013382898462,24.713093273898515,Bajo-medio
Liberia           ,50101,42337,80,38,42,13.04174865244515,9.68944099378882,75.225,97.95618964623397,25.682024027069065,Medio
Liberia           ,50101,42341,103,48,55,9.674707517554662,12.546583850931677,77.52,99.74129136848634,26.438628456049813,Medio
Liberia           ,50101,42343,56,28,28,17.097653639961532,6.70807453416149,78.974,102.77972817412302,27.726451281867348,Medio
Liberia           ,50101,42382,62,22,40,10.416616489352544,7.453416149068323,77.363,95.23303263842087,24.527830612073277,Bajo-medio
Liberia           ,50101,42399,36,11,25,12.896279685247682,4.22360248447205,78.228,95.34788216971972,24.576508882316297,Bajo-medio
Liberia           ,50101,42402,36,14,22,20.635705171492898,4.22360248447205,75.891,100.75030765596495,26.86629382800226,Medio
Liberia           ,50101,42413,182,93,89,18.438118121396492,22.36024844720497,79.699,120.49736656860146,35.235963772521046,Alto-medio
Liberia           ,50101,42436,136,70,66,20.990800120438223,16.645962732919255,78.991,116.62776285335748,33.59585594401041,Alto-medio
Liberia           ,50101,42446,83,40,43,23.832858301749347,10.062111801242237,75.977,109.87197010299158,30.732454574505613,Alto-medio
Liberia           ,50101,42451,49,22,27,26.510386876284286,5.838509316770186,70.412,102.76089619305448,27.718469462061044,Medio
Liberia           ,50101,42472,143,66,77,23.997078260744896,17.51552795031056,79.226,120.73860621105545,35.33821171707858,Alto-medio
Liberia           ,50101,42478,22,10,12,23.94838819430992,2.484472049689441,75.153,101.58586024399936,27.220437673628883,Medio
Liberia           ,50101,42487,308,145,163,30.01274503465936,38.01242236024845,76.383,144.40816739490782,45.3704102189864,Alto
Liberia           ,50101,42499,29,15,14,19.419834119002928,3.354037267080745,73.599,96.37287138608367,25.010944282322495,Bajo-medio
Liberia           ,50101,42550,82,40,42,15.321171028807113,9.937888198757763,72.812,98.07105922756487,25.73071079539534,Medio
Liberia           ,50101,42557,109,50,59,16.30133533415228,13.291925465838508,75.392,104.98526079999078,28.661252773676765,Medio
Liberia           ,50101,42562,5,3,2,26.289831911050953,0.37267080745341613,79.289,105.95150271850437,29.070788491390264,Alto-medio
Liberia           ,50101,42566,55,26,29,22.14520624640022,6.583850931677018,76.991,105.72005717807724,28.972691716975607,Alto-medio
Liberia           ,50101,42574,57,30,27,15.013453164930551,6.832298136645963,74.687,96.53275130157651,25.078708405038324,Medio
Liberia           ,50101,42577,137,62,75,31.193869188806612,16.77018633540373,74.084,122.04805552421034,35.893213786433314,Alto
Liberia           ,50101,42594,70,34,36,10.72634925051301,8.4472049689441,78.281,97.45455421945712,25.469408924578374,Medio
Liberia           ,50101,42596,14,7,7,17.444011624890937,1.4906832298136645,80.624,99.5586948547046,26.361236042317,Medio
Liberia           ,50101,42628,66,27,39,15.810855166244538,7.950310559006211,75.747,99.50816572525075,26.33981958035253,Medio
Liberia           ,50101,42652,234,123,111,45.75395508667063,28.819875776397513,73.124,147.69783086306813,46.76471392663492,Alto
Liberia           ,50101,42669,24,13,11,23.928937041982916,2.732919254658385,71.311,97.97285629664131,25.689088084740003,Medio
Liberia           ,50101,42671,82,43,39,13.466294447694246,9.937888198757763,77.289,100.69318264645202,26.842081742682822,Medio
Liberia           ,50101,42678,63,24,39,13.155406238338042,7.577639751552795,81.747,102.48004598989084,27.599432824011295,Medio
Liberia           ,50101,42697,51,28,23,15.909754236614937,6.086956521739131,73.251,95.24771075835407,24.534051843285003,Bajo-medio
Liberia           ,50101,42700,189,88,101,23.707022646289015,23.229813664596275,82.851,129.7878363108853,39.1736724569619,Alto
Liberia           ,50101,42707,154,66,88,32.86311313808486,18.88198757763975,75.914,127.65910071572462,38.27142091613917,Alto
Liberia           ,50101,42716,466,227,239,78.77358409220157,57.639751552795026,72.159,208.5723356449966,72.56599984545765,Alto
Liberia           ,50101,42749,52,26,26,6.853125982124617,6.211180124223603,79.689,92.75330610634822,23.476813712901876,Bajo-medio
Liberia           ,50101,42767,53,24,29,19.564974060135764,6.3354037267080745,74.941,100.84137778684385,26.904893345056053,Medio
Liberia           ,50101,42769,268,138,130,35.3024902362073,33.04347826086956,73.937,142.28296849707687,44.46965768566014,Alto
Liberia           ,50101,42770,27,15,12,18.830801158413642,3.1055900621118013,77.75,99.68639122052545,26.41535936466913,Medio
Liberia           ,50101,42771,16,10,6,18.750553128492694,1.7391304347826086,80.769,101.25868356327531,27.081765841873157,Medio
Liberia           ,50101,42778,166,80,86,19.213261497077315,20.372670807453417,75.645,115.23093230453073,33.00381787323625,Alto-medio
Liberia           ,50101,42780,107,43,64,15.430154943951447,13.043478260869565,77.353,105.82663320482101,29.017863312998582,Alto-medio
Liberia           ,50101,42791,57,25,32,14.054380182076306,6.832298136645963,76.588,97.47467831872225,25.477938400766455,Medio
Liberia           ,50101,42793,79,37,42,16.03893536413782,9.565217391304348,76.711,102.31515275544217,27.529543836768926,Medio
Liberia           ,50101,42830,146,78,68,22.48422854210744,17.888198757763977,80.404,120.77642729987141,35.35424195387143,Alto-medio
Liberia           ,50101,42833,53,35,18,16.01471207026083,6.3354037267080745,72.387,94.73711579696891,24.317639296939,Bajo-medio
Liberia           ,50101,42836,398,191,207,54.32967278413759,49.192546583850934,73.37,176.89221936798853,59.138576642052975,Alto
Liberia           ,50101,42857,8,4,4,26.201464115162697,0.7453416149068323,81.428,108.37480573006953,30.097890627059677,Alto-medio
Liberia           ,50101,42864,90,39,51,14.502716641094743,10.93167701863354,74.411,99.84539365972829,26.48275157443509,Medio
Liberia           ,50101,42878,536,271,265,88.42428868305106,66.33540372670808,74.171,228.93069240975916,81.19476463963095,Alto
Liberia           ,50101,42882,13,5,8,19.666699419790646,1.3664596273291925,77.706,98.73915904711984,26.013880810961016,Medio
Liberia           ,50101,42884,57,25,32,13.929974805270573,6.832298136645963,80.674,101.43627294191654,27.157036012051666,Medio
Liberia           ,50101,42925,122,60,62,15.632663496588838,14.906832298136646,79.247,109.78649579472548,30.696226812584797,Alto-medio
Liberia           ,50101,42941,62,32,30,11.353761419266727,7.453416149068323,81.403,100.21017756833506,26.63736299933727,Medio
Liberia           ,50101,43000,28,17,11,9.949832790589543,3.229813664596273,70.072,83.25164645518582,19.449593479386966,Bajo
Liberia           ,50101,43003,88,43,45,10.711431822189637,10.683229813664596,81.52,102.91466163585423,27.783642002984756,Medio
Liberia           ,50101,43006,6,3,3,23.949505980506654,0.4968944099378882,78.466,102.91240039044453,27.78268358797083,Medio
Liberia           ,50101,43013,83,36,47,11.881523033297947,10.062111801242237,78.343,100.2866348345402,26.66976894322129,Medio
Liberia           ,50101,43017,119,58,61,20.26552824043619,14.534161490683232,77.812,112.61168973111941,31.893667954654898,Alto-medio
Liberia           ,50101,43043,17,6,11,16.943021494654307,1.8633540372670807,76.732,95.53837553192139,24.657248326873752,Bajo-medio
Liberia           ,50101,43080,81,40,41,21.571467262916197,9.813664596273291,74.109,105.49413185918948,28.8769346546421,Medio
Liberia           ,50101,43102,87,47,40,9.295090406209887,10.559006211180124,76.337,96.19109661739002,24.933900160211046,Bajo-medio
Liberia           ,50101,43124,22,10,12,26.573600282288222,2.484472049689441,70.103,99.16107233197766,26.19270617199784,Medio
Liberia           ,50101,43141,118,54,64,16.07179827272775,14.409937888198757,78.269,108.75073616092652,30.25722643713114,Alto-medio
Liberia           ,50101,43145,20,11,9,18.637826035002895,2.236024844720497,76.006,96.87985087972339,25.22582443481388,Medio
Liberia           ,50101,43168,10,5,5,13.140100948128937,0.9937888198757764,85.078,99.21188976800471,26.214244830937123,Medio
