DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Nicoya            ,50201,41802,49,58,107,25,13,12,30,13,17,25,12,13,17,8,9,48,21,27,38,17,21,12,7,5,1,1,0,8,3,5,0,59,28,31,107,30.569948186,101,46,55,6,3,3,1,1,0,2,1,1,0,0,0,3,1,2,1,0,1,1,0,1,0,0,0,107,6.593406593,29,11,18,8,4,4,70,34,36,37,15,22,107,16.666666666,1,1,0,24,16,8,59,24,35,7.692307692,126.1732,9,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,3,0,0,40.66221203305059,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,116.60620244198935,34.10474473322122,Alto-medio
Nicoya            ,50201,41810,15,13,28,17,9,8,11,3,8,5,1,4,5,1,4,6,5,1,11,7,4,6,2,4,5,1,4,0,0,0,0,22,10,12,28,11.39896373,24,13,11,4,2,2,3,1,2,1,0,1,1,0,1,3,1,2,1,0,1,1,0,1,0,0,0,28,4.395604395,4,2,2,5,1,4,19,12,7,9,3,6,28,4.054054054,1,1,0,10,10,0,13,2,11,7.692307692,171.4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82.42029348138203,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,124.38288462432081,36.54121828201485,Alto-medio
Nicoya            ,50201,41819,37,36,73,22,9,13,10,5,5,0,0,0,23,12,11,26,15,11,39,18,21,8,4,4,0,0,0,0,0,0,0,47,22,25,73,24.352331606,62,32,30,11,5,6,5,1,4,3,2,1,2,2,0,4,1,3,2,0,2,2,1,1,0,0,0,73,12.087912087,22,14,8,5,3,2,46,20,26,27,17,10,73,12.162162162,2,2,0,24,17,7,27,6,21,15.384615384,135.6932,0,0,1,0,2,2,0,0,2,0,5,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,49.45206529235957,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,127.86074780329835,37.63085026686751,Alto-medio
Nicoya            ,50201,41986,15,15,30,10,5,5,0,0,0,0,0,0,8,2,6,15,9,6,12,5,7,3,1,2,0,0,0,0,0,0,0,15,6,9,30,7.772020725,19,11,8,11,4,7,9,3,6,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,30,12.087912087,6,4,2,4,2,2,20,9,11,10,6,4,30,4.504504504,0,0,0,11,7,4,13,4,9,0.0,152.3599,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,64.8404946323727,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,103.62659322031146,30.038168036265983,Medio
Nicoya            ,50201,42001,9,7,16,0,0,0,0,0,0,4,3,1,0,0,0,12,6,6,4,3,1,0,0,0,0,0,0,0,0,0,0,4,3,1,16,2.07253886,14,9,5,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,16,2.197802197,5,3,2,3,1,2,8,5,3,8,4,4,16,3.603603603,0,0,0,6,5,1,5,1,4,0.0,161.8801,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.63053255246443,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,95.9261384844032,27.6255769289233,Medio
Nicoya            ,50201,42010,15,9,24,16,11,5,2,2,0,5,3,2,9,6,3,8,4,4,0,0,0,16,11,5,0,0,0,0,0,0,0,16,11,5,24,8.29015544,18,12,6,6,3,3,6,3,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,24,6.593406593,3,2,1,6,5,1,15,8,7,9,7,2,24,4.054054054,1,0,1,11,10,1,9,3,6,7.692307692,171.4,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.42029348138203,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,123.4718785323208,36.2557955022347,Alto-medio
Nicoya            ,50201,42046,47,75,122,0,0,0,0,0,0,7,3,4,17,2,15,98,42,56,24,5,19,0,0,0,0,0,0,0,0,0,0,24,5,19,122,12.43523316,119,46,73,3,1,2,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,122,3.296703296,24,9,15,4,1,3,94,37,57,28,10,18,122,12.612612612,2,2,0,49,31,18,49,5,44,15.384615384,97.9423,2,0,0,0,3,2,0,0,1,0,9,0,9,3,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,1,1,3,1,0,0,0,2,0,4,0,0,14.596511573152908,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,72.74733729709169,20.363542212635092,Bajo-medio
Nicoya            ,50201,42099,11,12,23,1,0,1,0,0,0,0,0,0,7,2,5,16,9,7,6,2,4,1,0,1,0,0,0,0,0,0,0,7,2,5,23,3.626943005,22,11,11,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.098901098,4,2,2,2,0,2,17,9,8,6,2,4,23,2.702702702,0,0,0,7,6,1,12,3,9,0.0,161.8799,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73.63034789168168,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,95.48055596862045,27.485973690928546,Medio
Nicoya            ,50201,42112,32,40,72,9,3,6,12,3,9,0,0,0,21,9,12,42,21,21,24,9,15,0,0,0,6,2,4,0,0,0,0,30,11,19,72,15.54404145,58,25,33,14,7,7,6,3,3,2,1,1,0,0,0,6,1,5,0,0,0,1,1,0,1,1,0,72,15.384615384,16,7,9,13,5,8,43,20,23,29,12,17,72,13.063063063,3,3,0,18,11,7,38,12,26,23.076923076,123.8002,5,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,38.47121184561989,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,119.96151609055867,35.15598133528003,Alto-medio
Nicoya            ,50201,42113,22,32,54,3,2,1,0,0,0,0,0,0,7,2,5,44,18,26,10,4,6,0,0,0,0,0,0,0,0,0,0,10,4,6,54,5.18134715,47,19,28,7,3,4,0,0,0,5,2,3,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,54,7.692307692,12,6,6,13,3,10,29,13,16,25,9,16,54,11.261261261,0,0,0,12,7,5,33,9,24,0.0,133.32,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,47.26088044414612,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,85.8174578190849,24.4584765541378,Bajo-medio
Nicoya            ,50201,42136,34,45,79,37,15,22,0,0,0,8,2,6,14,4,10,36,17,19,35,15,20,0,0,0,8,2,6,0,0,0,0,43,17,26,79,22.279792746,75,34,41,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,79,4.395604395,27,11,16,7,3,4,45,20,25,34,14,20,79,15.315315315,1,0,1,24,15,9,35,11,24,7.692307692,126.1732,5,0,0,0,3,0,0,0,1,0,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,40.66221203305059,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,104.76689345298936,30.39542982085006,Medio
Nicoya            ,50201,42150,25,21,46,0,0,0,0,0,0,3,1,2,0,0,0,43,24,19,3,1,2,0,0,0,0,0,0,0,0,0,0,3,1,2,46,1.554404145,45,25,20,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1.098901098,9,5,4,1,1,0,36,19,17,10,6,4,46,4.504504504,0,0,0,18,14,4,21,6,15,0.0,133.3201,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,2,0,0,0,0,1,0,0,0,47.26097277453749,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,68.84044379347627,19.13949287432732,Bajo-medio
Nicoya            ,50201,42159,43,46,89,1,0,1,0,0,0,11,6,5,14,9,5,69,32,37,14,7,7,6,4,2,0,0,0,0,0,0,0,20,11,9,89,10.3626943,86,42,44,3,1,2,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,89,3.296703296,25,12,13,1,0,1,63,31,32,26,12,14,89,11.711711711,3,3,0,30,18,12,38,14,24,23.076923076,99.987,0,0,0,0,1,0,0,0,0,0,2,0,4,3,2,0,3,2,0,0,0,0,0,0,0,1,0,0,2,0,2,3,0,1,1,0,1,0,0,2,0,0,16.484391085685374,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,79.35408474062415,22.433469337379808,Bajo-medio
Nicoya            ,50201,42209,20,30,50,1,0,1,0,0,0,19,9,10,2,0,2,29,11,18,20,9,11,1,0,1,0,0,0,0,0,0,0,21,9,12,50,10.880829015,44,17,27,6,3,3,6,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6.593406593,8,2,6,7,2,5,35,16,19,15,4,11,50,6.756756756,0,0,0,15,10,5,29,8,21,0.0,161.88,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,3,0,0,0,0,0,0,0,0,73.63044022207306,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,112.28309385801184,32.75029312179301,Alto-medio
Nicoya            ,50201,42217,42,34,76,0,0,0,0,0,0,0,0,0,3,2,1,73,40,33,3,2,1,0,0,0,0,0,0,0,0,0,0,3,2,1,76,1.554404145,58,33,25,18,9,9,12,4,8,1,1,0,1,1,0,9,7,2,0,0,0,0,0,0,0,0,0,76,19.78021978,7,3,4,9,6,3,60,33,27,16,9,7,76,7.207207207,0,0,0,32,24,8,39,15,24,0.0,149.38,0,0,0,0,5,3,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,62.08914129966106,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,105.05263370359984,30.48495367512558,Medio
Nicoya            ,50201,42241,17,24,41,10,5,5,35,15,20,17,6,11,5,3,2,6,2,4,10,4,6,18,8,10,7,3,4,0,0,0,0,35,15,20,41,18.134715025,40,16,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,41,1.098901098,16,7,9,4,2,2,21,8,13,20,9,11,41,9.009009009,0,0,0,6,6,0,21,5,16,0.0,171.4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,82.42029348138203,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,125.0845798853208,36.761062928183456,Alto-medio
Nicoya            ,50201,42261,49,38,87,6,4,2,0,0,0,0,0,0,0,0,0,81,45,36,6,4,2,0,0,0,0,0,0,0,0,0,0,6,4,2,87,3.10880829,75,44,31,12,5,7,10,4,6,4,2,2,1,1,0,3,1,2,1,1,0,1,1,0,2,2,0,87,13.186813186,17,12,5,9,3,6,61,34,27,26,15,11,87,11.711711711,3,3,0,40,25,15,32,12,20,23.076923076,95.24,0,0,0,0,3,0,0,0,0,0,2,0,7,2,4,0,0,3,0,0,0,0,0,0,0,0,2,0,2,1,0,5,3,1,0,0,2,1,0,2,0,0,12.10146740691019,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,77.60738494184896,21.88621952600549,Bajo-medio
Nicoya            ,50201,42362,66,57,123,11,4,7,0,0,0,44,22,22,4,2,2,75,42,33,37,20,17,11,4,7,0,0,0,0,0,0,0,48,24,24,123,24.870466321,120,64,56,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,1,0,1,123,3.296703296,34,23,11,11,7,4,78,36,42,45,30,15,123,20.27027027,0,0,0,36,23,13,62,26,36,0.0,96.0223,1,0,0,0,1,0,0,0,0,0,1,0,5,1,3,0,4,0,0,0,0,2,0,0,1,1,0,0,2,8,1,1,1,0,1,0,2,0,0,0,0,0,12.823768058670423,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,75.6828692176092,21.283259092955902,Bajo-medio
Nicoya            ,50201,42363,13,6,19,0,0,0,0,0,0,4,3,1,0,0,0,15,10,5,4,3,1,0,0,0,0,0,0,0,0,0,0,4,3,1,19,2.07253886,18,12,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.098901098,1,0,1,0,0,0,18,13,5,1,0,1,19,0.45045045,0,0,0,15,11,4,3,2,1,0.0,152.3601,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,64.84067929315546,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,82.88423097309423,23.539481865232432,Bajo-medio
Nicoya            ,50201,42373,23,26,49,1,1,0,1,1,0,0,0,0,0,0,0,48,22,26,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,49,0.518134715,39,19,20,10,4,6,7,3,4,2,1,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,49,10.989010989,14,6,8,0,0,0,35,17,18,14,6,8,49,6.306306306,1,1,0,15,9,6,21,7,14,7.692307692,133.32,0,0,0,0,0,1,2,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,47.26088044414612,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,87.18830141808489,24.887968732188366,Bajo-medio
Nicoya            ,50201,42423,13,15,28,0,0,0,10,5,5,0,0,0,2,1,1,16,7,9,12,6,6,0,0,0,0,0,0,0,0,0,0,12,6,6,28,6.21761658,25,12,13,3,1,2,3,1,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,28,3.296703296,5,1,4,7,3,4,16,9,7,12,4,8,28,5.405405405,0,0,0,11,6,5,14,7,7,0.0,142.84,1,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,56.050733703455094,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,85.39212025639387,24.325216161529813,Bajo-medio
Nicoya            ,50201,42449,26,25,51,2,1,1,0,0,0,0,0,0,3,2,1,46,23,23,5,3,2,0,0,0,0,0,0,0,0,0,0,5,3,2,51,2.590673575,36,20,16,15,6,9,14,5,9,5,1,4,1,0,1,3,1,2,2,0,2,0,0,0,0,0,0,51,16.483516483,4,1,3,9,5,4,38,20,18,13,6,7,51,5.855855855,3,3,0,21,13,8,24,10,14,23.076923076,95.2399,0,0,0,0,2,0,0,0,0,1,1,0,3,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0,0,1,0,0,0,0,0,12.101375076518812,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,74.5300053374576,20.922061054577682,Bajo-medio
Nicoya            ,50201,42453,20,34,54,0,0,0,8,2,6,0,0,0,10,3,7,44,17,27,2,1,1,8,2,6,0,0,0,0,0,0,0,10,3,7,54,5.18134715,52,19,33,2,1,1,1,1,0,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,54,2.197802197,12,8,4,5,2,3,37,10,27,17,10,7,54,7.657657657,0,0,0,18,7,11,25,5,20,0.0,123.8002,0,0,0,0,1,4,0,0,0,0,0,0,1,3,0,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,38.47121184561989,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,67.92968012155866,18.85414604597537,Bajo-medio
Nicoya            ,50201,42463,9,10,19,0,0,0,0,0,0,0,0,0,0,0,0,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,18,9,9,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.098901098,4,2,2,1,0,1,14,7,7,5,2,3,19,2.252252252,0,0,0,8,5,3,7,2,5,0.0,152.36,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,64.84058696276408,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,82.61340158470286,23.454629658908406,Bajo-medio
Nicoya            ,50201,42488,30,23,53,0,0,0,0,0,0,11,7,4,0,0,0,42,23,19,11,7,4,0,0,0,0,0,0,0,0,0,0,11,7,4,53,5.699481865,52,29,23,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1.098901098,13,7,6,1,1,0,39,22,17,14,8,6,53,6.306306306,0,0,0,28,19,9,13,5,8,0.0,128.5544,0,0,0,0,3,0,0,0,0,0,8,0,4,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,0,0,42.860783312574384,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,70.38713385351315,19.624078630965776,Bajo-medio
Nicoya            ,50201,42494,26,23,49,5,3,2,0,0,0,0,0,0,0,0,0,44,23,21,5,3,2,0,0,0,0,0,0,0,0,0,0,5,3,2,49,2.590673575,43,23,20,6,3,3,2,0,2,1,0,1,0,0,0,2,1,1,1,0,1,2,2,0,0,0,0,49,6.593406593,6,4,2,12,4,8,31,18,13,18,8,10,49,8.108108108,1,1,0,22,13,9,20,8,12,7.692307692,106.4763,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,1,0,5,0,1,0,0,2,1,0,0,0,0,22.47598717346203,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,61.8821444134008,16.959422763881033,Bajo
Nicoya            ,50201,42507,83,93,176,0,0,0,0,0,0,16,10,6,3,1,2,154,72,82,19,11,8,0,0,0,0,0,0,0,0,0,3,19,11,8,176,9.844559585,149,70,79,27,13,14,19,7,12,1,0,1,3,2,1,4,4,0,1,1,0,2,1,1,0,0,0,176,29.67032967,52,27,25,14,6,8,110,50,60,66,33,33,176,29.729729729,6,3,3,68,32,36,60,27,33,46.153846153,103.9081,0,0,0,0,1,0,0,0,0,0,1,0,9,7,4,0,2,2,0,1,3,0,0,1,0,0,2,1,6,0,4,12,0,7,0,0,0,0,0,5,0,0,20.10475806205895,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,149.9248844709977,44.54365499610749,Alto
Nicoya            ,50201,42508,25,42,67,0,0,0,0,0,0,0,0,0,2,0,2,65,25,40,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,67,1.03626943,51,18,33,16,7,9,12,5,7,2,2,0,2,0,2,8,2,6,2,2,0,2,0,2,0,0,0,67,17.582417582,9,1,8,6,0,6,52,24,28,15,1,14,67,6.756756756,0,0,0,25,8,17,36,16,20,0.0,117.32,1,0,0,0,0,2,2,0,0,0,0,0,1,5,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,2,0,0,0,0,0,1,0,0,32.48801782345875,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,72.28512286339753,20.2187281113047,Bajo-medio
Nicoya            ,50201,42512,31,24,55,0,0,0,0,0,0,0,0,0,2,1,1,53,30,23,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,55,1.03626943,37,24,13,18,7,11,18,7,11,1,0,1,0,0,0,3,2,1,2,2,0,0,0,0,0,0,0,55,19.78021978,10,6,4,13,5,8,32,20,12,23,11,12,55,10.36036036,2,2,0,19,13,6,27,12,15,15.384615384,142.84,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7,2,1,1,0,0,0,0,0,0,0,0,56.050733703455094,25.34547576996712,0.0,1.006780120006284,10.0,16.048979944241207,4.421661271938772,117.03385992939387,34.238731969882636,Alto-medio
