DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,EXPOSICION_NORMALIZACION_BASE_100,CATEGORIA_EXPOSICION
San Antonio       ,50203,1104,66,30,36,10.70840197693575,Medio
San Antonio       ,50203,1598,24,9,15,3.789126853377265,Bajo-medio
San Antonio       ,50203,1728,89,51,38,14.497528830313014,Alto-medio
San Antonio       ,50203,2065,18,10,8,2.800658978583196,Bajo-medio
San Antonio       ,50203,2285,19,11,8,2.9654036243822075,Bajo-medio
San Antonio       ,50203,2913,29,12,17,4.612850082372323,Bajo-medio
San Antonio       ,50203,3586,32,17,15,5.107084019769357,Bajo-medio
San Antonio       ,50203,3716,40,21,19,6.425041186161449,Medio
San Antonio       ,50203,3892,53,27,26,8.5667215815486,Medio
San Antonio       ,50203,4167,4,2,2,0.4942339373970346,Bajo
San Antonio       ,50203,4177,5,3,2,0.6589785831960462,Bajo
San Antonio       ,50203,4242,12,7,5,1.8121911037891267,Bajo
San Antonio       ,50203,4248,53,26,27,8.5667215815486,Medio
San Antonio       ,50203,4429,10,5,5,1.4827018121911038,Bajo
San Antonio       ,50203,4472,21,11,10,3.2948929159802307,Bajo-medio
San Antonio       ,50203,4594,58,22,36,9.390444810543658,Medio
San Antonio       ,50203,4973,496,230,266,81.54859967051071,Alto
San Antonio       ,50203,5291,93,44,49,15.15650741350906,Alto-medio
San Antonio       ,50203,5361,19,8,11,2.9654036243822075,Bajo-medio
San Antonio       ,50203,6214,37,17,20,5.930807248764415,Medio
San Antonio       ,50203,6835,38,23,15,6.095551894563426,Medio
San Antonio       ,50203,6978,27,12,15,4.2833607907743,Bajo-medio
San Antonio       ,50203,7319,32,19,13,5.107084019769357,Bajo-medio
San Antonio       ,50203,8003,51,27,24,8.237232289950576,Medio
San Antonio       ,50203,8997,16,9,7,2.471169686985173,Bajo-medio
San Antonio       ,50203,9023,83,44,39,13.509060955518946,Alto-medio
San Antonio       ,50203,9779,35,17,18,5.601317957166392,Medio
San Antonio       ,50203,10304,20,10,10,3.130148270181219,Bajo-medio
San Antonio       ,50203,10895,51,26,25,8.237232289950576,Medio
San Antonio       ,50203,10951,30,18,12,4.7775947281713345,Bajo-medio
San Antonio       ,50203,11266,43,21,22,6.919275123558484,Medio
San Antonio       ,50203,12062,143,73,70,23.393739703459637,Alto
San Antonio       ,50203,12187,24,13,11,3.789126853377265,Bajo-medio
San Antonio       ,50203,12320,38,17,21,6.095551894563426,Medio
San Antonio       ,50203,12501,29,14,15,4.612850082372323,Bajo-medio
San Antonio       ,50203,13150,92,44,48,14.991762767710048,Alto-medio
San Antonio       ,50203,13796,69,34,35,11.202635914332784,Medio
San Antonio       ,50203,13987,30,10,20,4.7775947281713345,Bajo-medio
San Antonio       ,50203,14315,203,97,106,33.27841845140033,Alto
San Antonio       ,50203,15962,22,10,12,3.459637561779242,Bajo-medio
San Antonio       ,50203,16376,18,8,10,2.800658978583196,Bajo-medio
San Antonio       ,50203,16700,34,15,19,5.436573311367381,Medio
San Antonio       ,50203,17140,31,18,13,4.942339373970346,Bajo-medio
San Antonio       ,50203,17349,47,23,24,7.57825370675453,Medio
San Antonio       ,50203,17523,68,39,29,11.037891268533773,Medio
San Antonio       ,50203,17527,12,8,4,1.8121911037891267,Bajo
San Antonio       ,50203,17620,150,63,87,24.546952224052717,Alto
San Antonio       ,50203,17726,9,6,3,1.3179571663920924,Bajo
San Antonio       ,50203,17982,56,28,28,9.060955518945635,Medio
San Antonio       ,50203,18504,26,13,13,4.118616144975288,Bajo-medio
San Antonio       ,50203,19289,54,27,27,8.731466227347612,Medio
San Antonio       ,50203,19375,13,5,8,1.9769357495881383,Bajo
San Antonio       ,50203,19423,63,28,35,10.214168039538714,Medio
San Antonio       ,50203,19640,110,52,58,17.957166392092258,Alto-medio
San Antonio       ,50203,20143,49,23,26,7.907742998352553,Medio
San Antonio       ,50203,20253,143,74,69,23.393739703459637,Alto
San Antonio       ,50203,20304,15,7,8,2.3064250411861615,Bajo
San Antonio       ,50203,21358,83,35,48,13.509060955518946,Alto-medio
San Antonio       ,50203,22655,16,4,12,2.471169686985173,Bajo-medio
San Antonio       ,50203,23499,5,3,2,0.6589785831960462,Bajo
San Antonio       ,50203,23990,32,18,14,5.107084019769357,Bajo-medio
San Antonio       ,50203,24227,69,29,40,11.202635914332784,Medio
San Antonio       ,50203,24274,16,9,7,2.471169686985173,Bajo-medio
San Antonio       ,50203,24614,88,44,44,14.332784184514002,Alto-medio
San Antonio       ,50203,25185,47,23,24,7.57825370675453,Medio
San Antonio       ,50203,25427,114,56,58,18.616144975288304,Alto-medio
San Antonio       ,50203,26295,77,42,35,12.520593080724876,Alto-medio
San Antonio       ,50203,26490,13,6,7,1.9769357495881383,Bajo
San Antonio       ,50203,26793,12,9,3,1.8121911037891267,Bajo
San Antonio       ,50203,26836,35,19,16,5.601317957166392,Medio
San Antonio       ,50203,28273,12,7,5,1.8121911037891267,Bajo
San Antonio       ,50203,28708,50,29,21,8.072487644151565,Medio
San Antonio       ,50203,29077,19,10,9,2.9654036243822075,Bajo-medio
San Antonio       ,50203,29132,42,23,19,6.754530477759473,Medio
San Antonio       ,50203,29829,73,36,37,11.86161449752883,Medio
San Antonio       ,50203,29885,34,21,13,5.436573311367381,Medio
San Antonio       ,50203,29975,60,33,27,9.71993410214168,Medio
San Antonio       ,50203,30543,38,20,18,6.095551894563426,Medio
San Antonio       ,50203,31035,16,9,7,2.471169686985173,Bajo-medio
San Antonio       ,50203,31905,10,4,6,1.4827018121911038,Bajo
San Antonio       ,50203,32255,24,8,16,3.789126853377265,Bajo-medio
San Antonio       ,50203,32515,58,33,25,9.390444810543658,Medio
San Antonio       ,50203,32705,22,7,15,3.459637561779242,Bajo-medio
San Antonio       ,50203,33036,37,16,21,5.930807248764415,Medio
San Antonio       ,50203,33289,17,8,9,2.6359143327841847,Bajo-medio
San Antonio       ,50203,33370,151,76,75,24.71169686985173,Alto
San Antonio       ,50203,33962,72,38,34,11.696869851729819,Medio
San Antonio       ,50203,34141,18,10,8,2.800658978583196,Bajo-medio
San Antonio       ,50203,34146,12,5,7,1.8121911037891267,Bajo
San Antonio       ,50203,34406,29,15,14,4.612850082372323,Bajo-medio
San Antonio       ,50203,34425,35,18,17,5.601317957166392,Medio
San Antonio       ,50203,34681,84,36,48,13.673805601317957,Alto-medio
San Antonio       ,50203,35232,25,15,10,3.9538714991762767,Bajo-medio
San Antonio       ,50203,35835,19,13,6,2.9654036243822075,Bajo-medio
San Antonio       ,50203,36168,34,13,21,5.436573311367381,Medio
San Antonio       ,50203,36283,195,92,103,31.960461285008236,Alto
San Antonio       ,50203,36417,105,49,56,17.1334431630972,Alto-medio
San Antonio       ,50203,37133,124,66,58,20.263591433278417,Alto-medio
San Antonio       ,50203,37268,22,10,12,3.459637561779242,Bajo-medio
San Antonio       ,50203,37334,58,32,26,9.390444810543658,Medio
San Antonio       ,50203,37590,22,8,14,3.459637561779242,Bajo-medio
San Antonio       ,50203,38393,13,7,6,1.9769357495881383,Bajo
San Antonio       ,50203,38509,57,29,28,9.225700164744646,Medio
San Antonio       ,50203,49318,63,35,28,10.214168039538714,Medio
San Antonio       ,50203,49321,58,33,25,9.390444810543658,Medio
San Antonio       ,50203,70624,48,25,23,7.742998352553541,Medio
San Antonio       ,50203,70625,28,13,15,4.448105436573312,Bajo-medio
San Antonio       ,50203,70626,116,57,59,18.945634266886326,Alto-medio
San Antonio       ,50203,70627,39,21,18,6.260296540362438,Medio
San Antonio       ,50203,70628,88,42,46,14.332784184514002,Alto-medio
San Antonio       ,50203,70629,145,76,69,23.72322899505766,Alto
San Antonio       ,50203,70630,21,11,10,3.2948929159802307,Bajo-medio
San Antonio       ,50203,70631,44,13,31,7.0840197693574956,Medio
San Antonio       ,50203,70632,130,67,63,21.25205930807249,Alto-medio
San Antonio       ,50203,70633,103,49,54,16.80395387149918,Alto-medio
San Antonio       ,50203,70634,20,7,13,3.130148270181219,Bajo-medio
San Antonio       ,50203,70635,62,32,30,10.049423393739703,Medio
San Antonio       ,50203,70636,16,8,8,2.471169686985173,Bajo-medio
San Antonio       ,50203,70637,95,47,48,15.485996705107082,Alto-medio
San Antonio       ,50203,70638,64,36,28,10.378912685337728,Medio
San Antonio       ,50203,70639,12,6,6,1.8121911037891267,Bajo
San Antonio       ,50203,70640,55,28,27,8.896210873146623,Medio
Quebrada Honda    ,50204,46119,8,4,4,1.1532125205930808,Bajo
Quebrada Honda    ,50204,46138,61,26,35,9.884678747940692,Medio
Quebrada Honda    ,50204,46157,99,50,49,16.14497528830313,Alto-medio
Quebrada Honda    ,50204,46214,187,97,90,30.64250411861614,Alto
Quebrada Honda    ,50204,46271,21,11,10,3.2948929159802307,Bajo-medio
Quebrada Honda    ,50204,46289,18,9,9,2.800658978583196,Bajo-medio
Quebrada Honda    ,50204,46384,34,21,13,5.436573311367381,Medio
Quebrada Honda    ,50204,46396,26,15,11,4.118616144975288,Bajo-medio
Quebrada Honda    ,50204,46468,167,72,95,27.347611202635914,Alto
Quebrada Honda    ,50204,46493,456,234,222,74.95881383855024,Alto
Quebrada Honda    ,50204,46501,68,38,30,11.037891268533773,Medio
Quebrada Honda    ,50204,46509,110,47,63,17.957166392092258,Alto-medio
Quebrada Honda    ,50204,46516,83,40,43,13.509060955518946,Alto-medio
Quebrada Honda    ,50204,46523,37,22,15,5.930807248764415,Medio
Quebrada Honda    ,50204,46529,36,18,18,5.766062602965404,Medio
Quebrada Honda    ,50204,46534,74,37,37,12.026359143327841,Alto-medio
Quebrada Honda    ,50204,46539,3,1,2,0.3294892915980231,Bajo
Quebrada Honda    ,50204,46544,20,10,10,3.130148270181219,Bajo-medio
Quebrada Honda    ,50204,46549,22,11,11,3.459637561779242,Bajo-medio
Quebrada Honda    ,50204,46554,8,4,4,1.1532125205930808,Bajo
Quebrada Honda    ,50204,46559,13,7,6,1.9769357495881383,Bajo
Quebrada Honda    ,50204,46564,19,9,10,2.9654036243822075,Bajo-medio
Quebrada Honda    ,50204,46569,19,8,11,2.9654036243822075,Bajo-medio
Quebrada Honda    ,50204,46573,21,9,12,3.2948929159802307,Bajo-medio
Quebrada Honda    ,50204,46576,38,11,27,6.095551894563426,Medio
Quebrada Honda    ,50204,46579,35,19,16,5.601317957166392,Medio
Quebrada Honda    ,50204,46582,16,8,8,2.471169686985173,Bajo-medio
Quebrada Honda    ,50204,46584,88,43,45,14.332784184514002,Alto-medio
Quebrada Honda    ,50204,46586,29,13,16,4.612850082372323,Bajo-medio
Quebrada Honda    ,50204,46588,50,22,28,8.072487644151565,Medio
Quebrada Honda    ,50204,46590,16,8,8,2.471169686985173,Bajo-medio
Quebrada Honda    ,50204,46592,37,20,17,5.930807248764415,Medio
Quebrada Honda    ,50204,46594,206,102,104,33.77265238879736,Alto
Quebrada Honda    ,50204,72632,110,53,57,17.957166392092258,Alto-medio
Quebrada Honda    ,50204,72633,73,29,44,11.86161449752883,Medio
Quebrada Honda    ,50204,72634,75,33,42,12.191103789126853,Alto-medio
Quebrada Honda    ,50204,72635,73,34,39,11.86161449752883,Medio
Quebrada Honda    ,50204,72636,67,38,29,10.873146622734762,Medio
Sámara            ,50205,604,35,20,15,5.601317957166392,Medio
Sámara            ,50205,716,42,19,23,6.754530477759473,Medio
Sámara            ,50205,991,27,12,15,4.2833607907743,Bajo-medio
Sámara            ,50205,1780,15,9,6,2.3064250411861615,Bajo
Sámara            ,50205,5349,27,15,12,4.2833607907743,Bajo-medio
Sámara            ,50205,5533,57,30,27,9.225700164744646,Medio
Sámara            ,50205,6147,16,8,8,2.471169686985173,Bajo-medio
Sámara            ,50205,6319,2,1,1,0.16474464579901155,Bajo
Sámara            ,50205,6739,74,39,35,12.026359143327841,Alto-medio
Sámara            ,50205,8025,21,11,10,3.2948929159802307,Bajo-medio
Sámara            ,50205,8413,10,4,6,1.4827018121911038,Bajo
Sámara            ,50205,8865,25,11,14,3.9538714991762767,Bajo-medio
Sámara            ,50205,9394,40,19,21,6.425041186161449,Medio
Sámara            ,50205,9881,109,55,54,17.792421746293247,Alto-medio
Sámara            ,50205,9961,21,11,10,3.2948929159802307,Bajo-medio
Sámara            ,50205,10548,4,3,1,0.4942339373970346,Bajo
Sámara            ,50205,11162,32,18,14,5.107084019769357,Bajo-medio
Sámara            ,50205,12573,149,82,67,24.382207578253706,Alto
Sámara            ,50205,12740,36,18,18,5.766062602965404,Medio
Sámara            ,50205,13127,19,10,9,2.9654036243822075,Bajo-medio
Sámara            ,50205,13605,12,6,6,1.8121911037891267,Bajo
Sámara            ,50205,14566,121,61,60,19.769357495881383,Alto-medio
Sámara            ,50205,14957,83,44,39,13.509060955518946,Alto-medio
Sámara            ,50205,15671,1,1,0,0.0,Bajo
Sámara            ,50205,18606,49,26,23,7.907742998352553,Medio
Sámara            ,50205,18919,35,23,12,5.601317957166392,Medio
Sámara            ,50205,18923,15,7,8,2.3064250411861615,Bajo
Sámara            ,50205,19111,25,12,13,3.9538714991762767,Bajo-medio
Sámara            ,50205,19146,4,3,1,0.4942339373970346,Bajo
Sámara            ,50205,19514,27,14,13,4.2833607907743,Bajo-medio
Sámara            ,50205,19755,73,40,33,11.86161449752883,Medio
Sámara            ,50205,20033,25,11,14,3.9538714991762767,Bajo-medio
Sámara            ,50205,20327,34,19,15,5.436573311367381,Medio
Sámara            ,50205,21085,122,55,67,19.934102141680395,Alto-medio
Sámara            ,50205,21310,11,6,5,1.6474464579901154,Bajo
Sámara            ,50205,21466,63,34,29,10.214168039538714,Medio
Sámara            ,50205,21965,52,30,22,8.40197693574959,Medio
Sámara            ,50205,21966,39,16,23,6.260296540362438,Medio
Sámara            ,50205,22117,88,50,38,14.332784184514002,Alto-medio
Sámara            ,50205,23539,34,17,17,5.436573311367381,Medio
Sámara            ,50205,23582,77,40,37,12.520593080724876,Alto-medio
Sámara            ,50205,23962,17,7,10,2.6359143327841847,Bajo-medio
Sámara            ,50205,23994,56,27,29,9.060955518945635,Medio
Sámara            ,50205,24043,71,37,34,11.532125205930807,Medio
Sámara            ,50205,24600,48,24,24,7.742998352553541,Medio
Sámara            ,50205,24904,4,4,0,0.4942339373970346,Bajo
Sámara            ,50205,25297,11,5,6,1.6474464579901154,Bajo
Sámara            ,50205,26499,15,8,7,2.3064250411861615,Bajo
Sámara            ,50205,26504,22,12,10,3.459637561779242,Bajo-medio
Sámara            ,50205,26853,2,2,0,0.16474464579901155,Bajo
Sámara            ,50205,28105,11,5,6,1.6474464579901154,Bajo
Sámara            ,50205,28150,6,2,4,0.8237232289950577,Bajo
Sámara            ,50205,29280,86,49,37,14.00329489291598,Alto-medio
Sámara            ,50205,29828,16,8,8,2.471169686985173,Bajo-medio
Sámara            ,50205,30887,119,66,53,19.43986820428336,Alto-medio
Sámara            ,50205,31098,67,31,36,10.873146622734762,Medio
Sámara            ,50205,31302,40,18,22,6.425041186161449,Medio
Sámara            ,50205,31350,48,21,27,7.742998352553541,Medio
Sámara            ,50205,32199,17,8,9,2.6359143327841847,Bajo-medio
Sámara            ,50205,32449,11,5,6,1.6474464579901154,Bajo
Sámara            ,50205,32579,17,10,7,2.6359143327841847,Bajo-medio
Sámara            ,50205,33515,128,63,65,20.922570016474467,Alto-medio
Sámara            ,50205,34073,33,15,18,5.2718286655683695,Bajo-medio
Sámara            ,50205,35981,191,98,93,31.30148270181219,Alto
Sámara            ,50205,36087,18,8,10,2.800658978583196,Bajo-medio
Sámara            ,50205,36129,7,3,4,0.9884678747940692,Bajo
Sámara            ,50205,36180,36,21,15,5.766062602965404,Medio
Sámara            ,50205,36805,44,23,21,7.0840197693574956,Medio
Sámara            ,50205,37349,279,145,134,45.799011532125206,Alto
Sámara            ,50205,37524,37,21,16,5.930807248764415,Medio
Sámara            ,50205,37668,15,5,10,2.3064250411861615,Bajo
Sámara            ,50205,38491,79,38,41,12.850082372322898,Alto-medio
Sámara            ,50205,71101,107,54,53,17.462932454695224,Alto-medio
Sámara            ,50205,71102,96,47,49,15.650741350906095,Alto-medio
Sámara            ,50205,72857,7,3,4,0.9884678747940692,Bajo
Nosara            ,50206,4,3,3,0,0.3294892915980231,Bajo
Nosara            ,50206,531,33,16,17,5.2718286655683695,Bajo-medio
Nosara            ,50206,594,14,8,6,2.14168039538715,Bajo
Nosara            ,50206,958,33,17,16,5.2718286655683695,Bajo-medio
Nosara            ,50206,1184,150,72,78,24.546952224052717,Alto
Nosara            ,50206,1759,32,18,14,5.107084019769357,Bajo-medio
Nosara            ,50206,2895,69,31,38,11.202635914332784,Medio
Nosara            ,50206,2986,49,26,23,7.907742998352553,Medio
Nosara            ,50206,4396,4,0,4,0.4942339373970346,Bajo
Nosara            ,50206,4767,92,49,43,14.991762767710048,Alto-medio
Nosara            ,50206,5319,145,70,75,23.72322899505766,Alto
Nosara            ,50206,5480,40,24,16,6.425041186161449,Medio
Nosara            ,50206,5918,48,31,17,7.742998352553541,Medio
Nosara            ,50206,6382,110,61,49,17.957166392092258,Alto-medio
Nosara            ,50206,6620,90,42,48,14.662273476112025,Alto-medio
Nosara            ,50206,6629,10,7,3,1.4827018121911038,Bajo
Nosara            ,50206,7734,18,10,8,2.800658978583196,Bajo-medio
Nosara            ,50206,8958,11,6,5,1.6474464579901154,Bajo
Nosara            ,50206,9219,18,9,9,2.800658978583196,Bajo-medio
Nosara            ,50206,12002,2,2,0,0.16474464579901155,Bajo
Nosara            ,50206,12611,157,82,75,25.700164744645797,Alto
Nosara            ,50206,12682,13,5,8,1.9769357495881383,Bajo
Nosara            ,50206,12754,8,4,4,1.1532125205930808,Bajo
Nosara            ,50206,13531,156,98,58,25.53542009884679,Alto
Nosara            ,50206,13834,28,11,17,4.448105436573312,Bajo-medio
Nosara            ,50206,13886,79,40,39,12.850082372322898,Alto-medio
Nosara            ,50206,15469,76,41,35,12.355848434925864,Alto-medio
Nosara            ,50206,15757,13,6,7,1.9769357495881383,Bajo
Nosara            ,50206,15935,66,25,41,10.70840197693575,Medio
Nosara            ,50206,17114,52,29,23,8.40197693574959,Medio
Nosara            ,50206,17820,53,29,24,8.5667215815486,Medio
Nosara            ,50206,17966,54,25,29,8.731466227347612,Medio
Nosara            ,50206,18266,135,62,73,22.075782537067546,Alto
Nosara            ,50206,18738,4,2,2,0.4942339373970346,Bajo
Nosara            ,50206,19172,44,19,25,7.0840197693574956,Medio
Nosara            ,50206,19574,62,32,30,10.049423393739703,Medio
Nosara            ,50206,20126,79,36,43,12.850082372322898,Alto-medio
Nosara            ,50206,20275,14,7,7,2.14168039538715,Bajo
Nosara            ,50206,20379,30,17,13,4.7775947281713345,Bajo-medio
Nosara            ,50206,20541,87,43,44,14.168039538714991,Alto-medio
Nosara            ,50206,20995,48,23,25,7.742998352553541,Medio
Nosara            ,50206,21407,72,35,37,11.696869851729819,Medio
Nosara            ,50206,21632,150,77,73,24.546952224052717,Alto
Nosara            ,50206,23068,221,107,114,36.24382207578254,Alto
Nosara            ,50206,24611,38,20,18,6.095551894563426,Medio
Nosara            ,50206,25709,77,43,34,12.520593080724876,Alto-medio
Nosara            ,50206,26673,55,25,30,8.896210873146623,Medio
Nosara            ,50206,26780,75,39,36,12.191103789126853,Alto-medio
Nosara            ,50206,26862,220,112,108,36.07907742998353,Alto
Nosara            ,50206,27416,86,50,36,14.00329489291598,Alto-medio
Nosara            ,50206,27479,66,44,22,10.70840197693575,Medio
Nosara            ,50206,27639,59,26,33,9.555189456342669,Medio
Nosara            ,50206,28441,34,17,17,5.436573311367381,Medio
Nosara            ,50206,28790,93,43,50,15.15650741350906,Alto-medio
Nosara            ,50206,29057,7,3,4,0.9884678747940692,Bajo
Nosara            ,50206,29131,36,23,13,5.766062602965404,Medio
Nosara            ,50206,31147,37,14,23,5.930807248764415,Medio
Nosara            ,50206,31994,7,3,4,0.9884678747940692,Bajo
Nosara            ,50206,32992,14,8,6,2.14168039538715,Bajo
Nosara            ,50206,33154,21,11,10,3.2948929159802307,Bajo-medio
Nosara            ,50206,33330,46,19,27,7.413509060955518,Medio
Nosara            ,50206,33734,163,90,73,26.68863261943987,Alto
Nosara            ,50206,33735,59,28,31,9.555189456342669,Medio
Nosara            ,50206,33807,72,37,35,11.696869851729819,Medio
Nosara            ,50206,34021,18,11,7,2.800658978583196,Bajo-medio
Nosara            ,50206,34398,36,19,17,5.766062602965404,Medio
Nosara            ,50206,35302,12,8,4,1.8121911037891267,Bajo
Nosara            ,50206,35363,39,21,18,6.260296540362438,Medio
Nosara            ,50206,36667,8,6,2,1.1532125205930808,Bajo
Nosara            ,50206,36735,16,7,9,2.471169686985173,Bajo-medio
Nosara            ,50206,37614,15,8,7,2.3064250411861615,Bajo
Nosara            ,50206,37789,40,19,21,6.425041186161449,Medio
Nosara            ,50206,37974,327,164,163,53.70675453047776,Alto
Nosara            ,50206,70747,57,36,21,9.225700164744646,Medio
Nosara            ,50206,70748,16,8,8,2.471169686985173,Bajo-medio
Nosara            ,50206,70749,5,3,2,0.6589785831960462,Bajo
Nosara            ,50206,70750,51,23,28,8.237232289950576,Medio
Nosara            ,50206,70751,89,41,48,14.497528830313014,Alto-medio
Nosara            ,50206,70752,32,14,18,5.107084019769357,Bajo-medio
Nosara            ,50206,70753,214,100,114,35.09060955518946,Alto
Belén de Nosarita ,50207,48123,155,79,76,25.370675453047774,Alto
Belén de Nosarita ,50207,48131,74,38,36,12.026359143327841,Alto-medio
Belén de Nosarita ,50207,48139,183,85,98,29.983525535420096,Alto
Belén de Nosarita ,50207,48147,77,40,37,12.520593080724876,Alto-medio
Belén de Nosarita ,50207,48155,87,36,51,14.168039538714991,Alto-medio
Belén de Nosarita ,50207,48163,225,100,125,36.902800658978585,Alto
Belén de Nosarita ,50207,48171,112,53,59,18.28665568369028,Alto-medio
Belén de Nosarita ,50207,48179,124,60,64,20.263591433278417,Alto-medio
Belén de Nosarita ,50207,48187,68,31,37,11.037891268533773,Medio
Belén de Nosarita ,50207,48195,49,22,27,7.907742998352553,Medio
Belén de Nosarita ,50207,48203,41,21,20,6.589785831960461,Medio
Belén de Nosarita ,50207,48211,14,7,7,2.14168039538715,Bajo
Belén de Nosarita ,50207,48234,12,7,5,1.8121911037891267,Bajo
Belén de Nosarita ,50207,48241,78,39,39,12.685337726523887,Alto-medio
Belén de Nosarita ,50207,48248,13,8,5,1.9769357495881383,Bajo
Belén de Nosarita ,50207,48255,89,46,43,14.497528830313014,Alto-medio
Belén de Nosarita ,50207,48336,22,10,12,3.459637561779242,Bajo-medio
Belén de Nosarita ,50207,48340,94,46,48,15.32125205930807,Alto-medio
Belén de Nosarita ,50207,48344,13,6,7,1.9769357495881383,Bajo
Belén de Nosarita ,50207,48348,26,14,12,4.118616144975288,Bajo-medio
Belén de Nosarita ,50207,48352,66,37,29,10.70840197693575,Medio
Belén de Nosarita ,50207,48356,39,19,20,6.260296540362438,Medio
Belén de Nosarita ,50207,48364,42,24,18,6.754530477759473,Medio
Belén de Nosarita ,50207,48368,8,4,4,1.1532125205930808,Bajo
Belén de Nosarita ,50207,48372,34,16,18,5.436573311367381,Medio
Belén de Nosarita ,50207,48380,133,68,65,21.746293245469523,Alto
Belén de Nosarita ,50207,48384,109,55,54,17.792421746293247,Alto-medio
Belén de Nosarita ,50207,48392,101,52,49,16.474464579901152,Alto-medio
Belén de Nosarita ,50207,48396,103,50,53,16.80395387149918,Alto-medio
Belén de Nosarita ,50207,49319,39,18,21,6.260296540362438,Medio
Belén de Nosarita ,50207,49320,18,9,9,2.800658978583196,Bajo-medio
Belén de Nosarita ,50207,72789,67,35,32,10.873146622734762,Medio
Belén de Nosarita ,50207,72790,75,35,40,12.191103789126853,Alto-medio
Belén de Nosarita ,50207,72791,99,47,52,16.14497528830313,Alto-medio
Belén de Nosarita ,50207,72792,86,48,38,14.00329489291598,Alto-medio
Belén de Nosarita ,50207,72793,111,58,53,18.12191103789127,Alto-medio
