DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
Nicoya            ,50201,44540,149,83,66,28.748058272924837,24.382207578253706,75.057,128.18726585117855,47.49763485336348,Alto
Nicoya            ,50201,44559,225,109,116,71.75736682348017,36.902800658978585,74.588,183.24816748245874,69.4080130406195,Alto
Nicoya            ,50201,44573,37,13,24,27.1388391307855,5.930807248764415,73.821,106.8906463795499,39.023073541995885,Medio
Nicoya            ,50201,44611,116,56,60,28.125358231910973,18.945634266886326,70.59,117.6609924987973,43.3089161215568,Alto-medio
Nicoya            ,50201,44672,56,25,31,17.434362594796426,9.060955518945635,54.73,81.22531811374205,28.810072447868194,Bajo-medio
Nicoya            ,50201,44710,9,4,5,28.539025834075588,1.3179571663920924,75.136,104.99298300046767,38.26793657409384,Medio
Nicoya            ,50201,44750,131,57,74,23.878063395374657,21.4168039538715,66.097,111.39186734924616,40.81424387935963,Alto-medio
Nicoya            ,50201,44755,88,45,43,23.18510003088123,14.332784184514002,54.848,92.36588421539523,33.24323662200289,Bajo-medio
Nicoya            ,50201,44756,309,149,160,69.84777759267034,50.74135090609555,69.604,190.19312849876587,72.17162057073288,Alto
Nicoya            ,50201,44771,18,14,4,23.80211582211605,2.800658978583196,69.094,95.69677480069925,34.56869752551487,Bajo-medio
Nicoya            ,50201,44772,20,7,13,28.702416329225077,3.130148270181219,65.869,97.7015645994063,35.366463297128576,Bajo-medio
Nicoya            ,50201,44778,77,30,47,28.192134365823122,12.520593080724876,75.124,115.836727446548,42.58298654132142,Alto-medio
Nicoya            ,50201,44782,67,29,38,23.714616351333945,10.873146622734762,74.704,109.2917629740687,39.978549589408004,Medio
Nicoya            ,50201,44792,212,110,102,40.62872055400927,34.76112026359143,67.686,143.0758408176007,53.42224375948241,Alto
Nicoya            ,50201,44803,24,11,13,27.46479679897283,3.789126853377265,72.811,104.0649236523501,37.89863402555144,Medio
Nicoya            ,50201,44833,73,33,40,22.86940010923318,11.86161449752883,75.031,109.76201460676202,40.16567676695556,Medio
Nicoya            ,50201,44919,19,6,13,32.84994318212919,2.9654036243822075,75.304,111.1193468065114,40.70579981146005,Alto-medio
Nicoya            ,50201,44920,95,49,46,30.997897607468328,15.485996705107082,76.146,122.6298943125754,45.2861906428547,Alto-medio
Nicoya            ,50201,44946,30,15,15,22.744285740356442,4.7775947281713345,73.113,100.63488046852777,36.53371734003403,Medio
Nicoya            ,50201,44953,20,8,12,19.36383260834648,3.130148270181219,76.074,98.56798087852769,35.711236226389154,Bajo-medio
Nicoya            ,50201,44981,100,46,54,18.77142608329949,16.30971993410214,67.327,102.40814601740163,37.2393526938181,Medio
Nicoya            ,50201,44984,123,57,66,42.722459579340054,20.098846787479406,74.816,137.63730636681947,51.25808837752002,Alto
Nicoya            ,50201,44990,43,17,26,11.169905056683088,6.919275123558484,57.377,75.46618018024158,26.518339359286124,Bajo-medio
Nicoya            ,50201,45053,80,41,39,27.613301277160623,13.01482701812191,75.516,116.14412829528254,42.7053105253339,Alto-medio
Nicoya            ,50201,45094,10,6,4,33.05743033972322,1.4827018121911038,70.938,105.47813215191432,38.4609919195476,Medio
Nicoya            ,50201,45112,22,11,11,39.55831301205854,3.459637561779242,48.493,91.51095057383779,32.903032977373684,Bajo-medio
Nicoya            ,50201,45129,85,42,43,55.88876052035716,13.838550247116968,41.637,111.36431076747412,40.80327829197756,Alto-medio
Nicoya            ,50201,45152,33,17,16,25.761220595232942,5.2718286655683695,65.219,96.2520492608013,34.7896578268923,Bajo-medio
Nicoya            ,50201,45161,96,43,53,26.133216906653157,15.650741350906095,60.998,102.78195825755924,37.38810375510159,Medio
Nicoya            ,50201,45177,45,21,24,23.837113089716482,7.248764415156507,75.654,106.739877504873,38.96307810121724,Medio
Nicoya            ,50201,45183,26,8,18,26.91460141678371,4.118616144975288,69.458,100.491217561759,36.47654957623925,Medio
Nicoya            ,50201,45189,49,28,21,24.987448020517892,7.907742998352553,73.197,106.09219101887045,38.70534429311286,Medio
Nicoya            ,50201,45201,22,10,12,23.85881669688333,3.459637561779242,67.042,94.36045425866257,34.03693564752215,Bajo-medio
Nicoya            ,50201,45234,110,49,61,17.81680439246797,17.957166392092258,68.412,104.18597078456023,37.946802296804364,Medio
Nicoya            ,50201,45277,60,24,36,16.054353560928668,9.71993410214168,74.745,100.51928766307034,36.487719508391926,Medio
Nicoya            ,50201,45321,11,3,8,35.01971195149506,1.6474464579901154,75.825,112.49215840948517,41.25208257309068,Alto-medio
Nicoya            ,50201,45325,127,64,63,23.737289572993507,20.757825370675455,73.968,118.46311494366897,43.62810461282626,Alto-medio
Nicoya            ,50201,45343,29,16,13,21.812692143402252,4.612850082372323,75.815,102.24054222577458,37.17265813649394,Medio
Nicoya            ,50201,45416,33,16,17,19.341014857561735,5.2718286655683695,76.015,100.62784352313011,36.53091712916973,Medio
Nicoya            ,50201,45430,99,35,64,11.004324976759152,16.14497528830313,74.975,102.12430026506227,37.12640198657671,Medio
Nicoya            ,50201,45435,56,28,28,27.356046052550475,9.060955518945635,75.306,111.7230015714961,40.94601208193693,Alto-medio
Nicoya            ,50201,45483,80,39,41,34.90233392286655,13.01482701812191,75.664,123.58116094098847,45.664728061748065,Alto-medio
Nicoya            ,50201,45507,70,38,32,22.207417549867404,11.367380560131796,75.634,109.20879810999921,39.94553539069056,Medio
Nicoya            ,50201,45635,119,65,54,25.832800007754724,19.43986820428336,72.215,117.48766821203809,43.23994520826952,Alto-medio
Nicoya            ,50201,45639,45,22,23,17.324979157449903,7.248764415156507,75.853,100.4267435726064,36.45089344922858,Medio
Nicoya            ,50201,45640,56,31,25,21.86523084360887,9.060955518945635,75.572,106.4981863625545,38.86690197304248,Medio
Nicoya            ,50201,45648,22,11,11,31.5354153908973,3.459637561779242,58.138,93.13305295267654,33.54851598847305,Bajo-medio
Nicoya            ,50201,45654,27,16,11,15.09095841958258,4.2833607907743,70.079,89.45331921035688,32.08423996803048,Bajo-medio
Nicoya            ,50201,45655,68,30,38,12.773667545216222,11.037891268533773,75.512,99.32355881375,36.011903266343,Bajo-medio
Nicoya            ,50201,45686,53,28,25,17.049816469577916,8.5667215815486,69.183,94.79953805112652,34.211660210029386,Bajo-medio
Nicoya            ,50201,45741,52,28,24,26.405281693829934,8.40197693574959,70.943,105.75025862957952,38.56927917717985,Medio
Nicoya            ,50201,45795,14,7,7,47.03181761631164,2.14168039538715,55.57,104.74349801169879,38.16865904150683,Medio
Nicoya            ,50201,45801,85,42,43,22.250117346867903,13.838550247116968,75.825,111.91366759398488,41.021883790107715,Alto-medio
Nicoya            ,50201,45807,48,26,22,15.5920954299881,7.742998352553541,60.233,83.56809378254164,29.74233289748894,Bajo-medio
Nicoya            ,50201,45835,33,16,17,26.995703045701656,5.2718286655683695,74.557,106.82453171127003,38.99676453973076,Medio
Nicoya            ,50201,45850,21,13,8,26.773019407804195,3.2948929159802307,71.875,101.94291232378443,37.054222304183945,Medio
Nicoya            ,50201,45866,89,37,52,31.84608388595632,14.497528830313014,75.592,121.93561271626933,45.00991524792227,Alto-medio
Nicoya            ,50201,45949,26,10,16,25.134672594223616,4.118616144975288,65.252,94.5052887391989,34.09456961553009,Bajo-medio
Nicoya            ,50201,45952,24,16,8,37.202818546788684,3.789126853377265,70.196,111.18794540016594,40.73309724186085,Alto-medio
Nicoya            ,50201,49322,29,14,15,35.39914949186708,4.612850082372323,66.611,106.6229995742394,38.916568879863135,Medio
Nicoya            ,50201,49323,29,13,16,33.118353510943635,4.612850082372323,66.449,104.18020359331595,37.94450735906277,Medio
Nicoya            ,50201,49324,3,2,1,31.354994348503705,0.3294892915980231,66.377,98.06148364010173,35.509685839164675,Bajo-medio
Nicoya            ,50201,49325,34,21,13,29.4096412645852,5.436573311367381,67.127,101.97321457595257,37.06628047586765,Medio
Nicoya            ,50201,49327,42,24,18,32.58518867599862,6.754530477759473,67.345,106.6847191537581,38.9411289449683,Medio
Nicoya            ,50201,49329,18,9,9,23.57610630169295,2.800658978583196,66.815,93.19176528027614,33.57187937817153,Bajo-medio
Nicoya            ,50201,49330,14,4,10,32.54605589466978,2.14168039538715,66.5,101.18773629005693,36.75371519284522,Medio
Nicoya            ,50201,49331,39,23,16,43.94397104705161,6.260296540362438,66.259,116.46326758741405,42.832305586763155,Alto-medio
Nicoya            ,50201,72534,42,23,19,20.636976121410296,6.754530477759473,70.204,97.59550659916977,35.32425964941994,Bajo-medio
Nicoya            ,50201,72535,136,69,67,60.85611818403163,22.240527182866558,70.093,153.1896453668982,57.44682882841287,Alto
Nicoya            ,50201,72536,91,44,47,21.775282175990284,14.827018121911037,71.852,108.45430029790133,39.645298164006086,Medio
Nicoya            ,50201,72537,119,66,53,46.27149087888818,19.43986820428336,70.654,136.36535908317154,50.75194254275682,Alto
Nicoya            ,50201,72538,131,64,67,27.132935128528597,21.4168039538715,71.684,120.23373908240009,44.332688870579204,Alto-medio
Nicoya            ,50201,72539,96,53,43,23.300011922471096,15.650741350906095,72.598,111.54875327337719,40.87667347691666,Alto-medio
Nicoya            ,50201,72540,118,59,59,35.93646552486051,19.27512355848435,73.361,128.57258908334487,47.650966482359244,Alto
Nicoya            ,50201,72541,74,40,34,25.74481941605357,12.026359143327841,73.881,111.65217855938141,40.9178294889568,Alto-medio
Nicoya            ,50201,72542,88,41,47,16.34823227958517,14.332784184514002,75.274,105.95501646409917,38.65075843847441,Medio
Nicoya            ,50201,72543,102,48,54,24.897308303237757,16.639209225700164,74.999,116.53551752893792,42.861055997597255,Alto-medio
Nicoya            ,50201,72544,122,62,60,40.6465510228127,19.934102141680395,62.999,123.5796531644931,45.664128072422486,Alto-medio
Nicoya            ,50201,72545,71,39,32,33.963277932264404,11.532125205930807,69.195,114.69040313819521,42.12682984251819,Alto-medio
Nicoya            ,50201,72546,153,60,93,51.758252465522894,25.04118616144975,75.982,152.78143862697266,57.28439116783387,Alto
Nicoya            ,50201,72547,43,22,21,38.118558000949335,6.919275123558484,38.452,83.48983312450781,29.711190642932568,Bajo-medio
Nicoya            ,50201,72548,146,60,86,28.977933479420702,23.88797364085667,75.348,128.21390712027738,47.50823621047988,Alto
Nicoya            ,50201,72549,198,85,113,39.72425550958375,32.45469522240527,76.015,148.19395073198902,55.45889264291599,Alto
Nicoya            ,50201,72550,55,27,28,12.631711714445801,8.896210873146623,72.243,93.77092258759242,33.802343378165375,Bajo-medio
Nicoya            ,50201,72551,146,70,76,31.76078970699508,23.88797364085667,76.114,131.76276334785177,48.92043215668973,Alto
Nicoya            ,50201,72552,129,63,66,14.166906860788423,21.087314662273478,75.318,110.5722215230619,40.48808231100092,Alto-medio
Nicoya            ,50201,72553,87,36,51,13.491064934825085,14.168039538714991,73.551,101.21010447354007,36.76261616149915,Medio
Nicoya            ,50201,72554,125,59,66,19.325200274354174,20.42833607907743,67.326,107.07953635343159,39.09823850735086,Medio
Nicoya            ,50201,72555,123,48,75,26.86478088251789,20.098846787479406,69.458,116.42162766999729,42.815735819264674,Alto-medio
Nicoya            ,50201,72556,168,78,90,29.332153704595402,27.51235584843493,71.242,128.08650955303034,47.45754091135071,Alto
Nicoya            ,50201,72557,148,81,67,21.145993268027123,24.217462932454694,71.925,117.28845620048182,43.16067279566227,Alto-medio
Nicoya            ,50201,72558,173,76,97,28.175860384025835,28.336079077429982,69.004,125.51593946145582,46.434634253548175,Alto-medio
Nicoya            ,50201,72559,121,68,53,35.15563550752311,19.769357495881383,37.021,91.9459930034045,33.07614936081289,Bajo-medio
Nicoya            ,50201,72560,84,46,38,18.92800907293164,13.673805601317957,62.989,95.5908146742496,34.526532824710884,Bajo-medio
Nicoya            ,50201,72561,66,41,25,24.423906840090243,10.70840197693575,73.094,108.226308817026,39.5545735405173,Medio
Nicoya            ,50201,72562,181,86,95,38.43637321529671,29.654036243822073,68.023,136.11340945911877,50.65168425813772,Alto
Nicoya            ,50201,72563,96,47,49,35.22109010570329,15.650741350906095,65.947,116.81883145660939,42.97379507591035,Alto-medio
Nicoya            ,50201,72564,115,59,56,19.792864516482712,18.780889621087315,62.257,100.83075413757003,36.611661326392635,Medio
Nicoya            ,50201,72565,113,65,48,24.11804855307144,18.451400329489292,59.815,102.38444888256073,37.22992289570482,Medio
Nicoya            ,50201,72566,116,56,60,30.444926358977686,18.945634266886326,60.345,109.73556062586401,40.15514993741115,Medio
Nicoya            ,50201,72567,135,71,64,39.55260195505152,22.075782537067546,59.639,121.26738449211908,44.74400726834402,Alto-medio
Nicoya            ,50201,72568,128,57,71,17.928473765471303,20.922570016474467,57.098,95.94904378194576,34.66908289190497,Bajo-medio
Nicoya            ,50201,72569,131,64,67,29.108225664673583,21.4168039538715,56.436,106.96102961854508,39.05108113610968,Medio
Nicoya            ,50201,72570,237,123,114,54.524885408457244,38.87973640856672,55.937,149.34162181702396,55.91558526440784,Alto
Nicoya            ,50201,72571,117,65,52,27.5214237891792,19.110378912685338,55.266,101.89780270186453,37.036271837575754,Medio
Nicoya            ,50201,72572,112,56,56,63.976272073033904,18.28665568369028,54.899,137.1619277567242,51.06892102245073,Alto
Nicoya            ,50201,72573,141,67,74,31.723926758109034,23.064250411861615,55.065,109.85317716997065,40.20195307513875,Medio
Nicoya            ,50201,72574,127,59,68,30.336789637281285,20.757825370675455,53.184,104.27861500795674,37.98366820185394,Medio
Nicoya            ,50201,72575,108,55,53,26.392266991385778,17.627677100494235,51.154,95.17394409188002,34.36064756231499,Bajo-medio
Nicoya            ,50201,72576,134,61,73,34.37261532519152,21.911037891268535,47.264,103.54765321646005,37.69279666111207,Medio
Nicoya            ,50201,72577,88,51,37,47.264949913504154,14.332784184514002,52.965,114.56273409801815,42.07602651619754,Alto-medio
Nicoya            ,50201,72578,159,84,75,40.95302860579494,26.02965403624382,55.989,122.97168264203876,45.42219843307727,Alto-medio
Nicoya            ,50201,72579,180,84,96,39.79022590068251,29.489291598023065,58.184,127.46351749870557,47.20963375557402,Alto
Nicoya            ,50201,72580,103,56,47,47.659969716663426,16.80395387149918,61.127,125.59092358816261,46.464472678374364,Alto-medio
Mansión           ,50202,38623,31,21,10,33.49120685575011,4.942339373970346,61.514,99.94754622972046,36.26020650626369,Medio
Mansión           ,50202,38923,37,19,18,26.72813301831663,5.930807248764415,60.864,93.52294026708104,33.70366380218344,Bajo-medio
Mansión           ,50202,39110,37,17,20,24.48404825626512,5.930807248764415,60.751,91.16585550502953,32.76570933674789,Bajo-medio
Mansión           ,50202,39272,84,48,36,27.324968111014485,13.673805601317957,62.171,103.16977371233244,37.54242711394968,Medio
Mansión           ,50202,39291,95,45,50,17.45328973193804,15.485996705107082,61.588,94.52728643704512,34.103323156877586,Bajo-medio
Mansión           ,50202,39391,72,39,33,31.554299757532668,11.696869851729819,60.117,103.36816960926248,37.62137477015855,Medio
Mansión           ,50202,39488,19,9,10,25.25547522057807,2.9654036243822075,60.8,89.02087884496028,31.912159023684083,Bajo-medio
Mansión           ,50202,39571,112,56,56,35.52791084923142,18.28665568369028,60.907,114.7215665329217,42.13923068856006,Alto-medio
Mansión           ,50202,39609,77,38,39,28.16159804794305,12.520593080724876,61.324,102.00619112866792,37.07940283165731,Medio
Mansión           ,50202,39701,35,18,17,25.915906345569933,5.601317957166392,62.007,93.52422430273631,33.70417475834252,Bajo-medio
Mansión           ,50202,39757,149,72,77,34.878744431497836,24.382207578253706,60.225,119.48595200975154,44.035122047663926,Alto-medio
Mansión           ,50202,39990,133,62,71,33.182332533967845,21.746293245469523,60.332,115.26062577943736,42.353738471879495,Alto-medio
Mansión           ,50202,40367,20,11,9,28.23213708191866,3.130148270181219,63.71,95.07228535209988,34.32019451180851,Bajo-medio
Mansión           ,50202,40486,33,18,15,23.58910802303304,5.2718286655683695,63.699,92.55993668860141,33.32045590011409,Bajo-medio
Mansión           ,50202,40656,31,13,18,20.207071887657165,4.942339373970346,61.992,87.14141126162751,31.164262706670005,Bajo-medio
Mansión           ,50202,40814,156,75,81,39.03582072619014,25.53542009884679,59.853,124.42424082503692,46.00021474202929,Alto-medio
Mansión           ,50202,40896,151,67,84,42.99170731473186,24.71169686985173,61.156,128.85940418458358,47.765098782263074,Alto
Mansión           ,50202,40899,61,34,27,21.7354506377606,9.884678747940692,60.204,91.8241293857013,33.027656185582586,Bajo-medio
Mansión           ,50202,41091,80,35,45,26.558386422268786,13.01482701812191,62.455,102.02821344039069,37.08816616760184,Medio
Mansión           ,50202,41106,33,17,16,23.9938507031674,5.2718286655683695,66.488,95.75367936873576,34.591341553660506,Bajo-medio
Mansión           ,50202,41114,32,13,19,20.79912326706141,5.107084019769357,60.04,85.94620728683077,30.68865532787926,Bajo-medio
Mansión           ,50202,41178,30,14,16,31.106963213544415,4.7775947281713345,64.725,100.60955794171574,36.52364074988256,Medio
Mansión           ,50202,41190,50,20,30,37.239654549450115,8.072487644151565,60.031,105.34314219360168,38.40727538112405,Medio
Mansión           ,50202,41197,17,9,8,31.895402629136377,2.6359143327841847,60.7,95.23131696192056,34.38347794182266,Bajo-medio
Mansión           ,50202,41390,109,59,50,33.54408978005685,17.792421746293247,60.178,111.51451152635009,40.86304766250156,Alto-medio
Mansión           ,50202,41547,130,63,67,21.549560942901515,21.25205930807249,60.967,103.76862025097401,37.78072604747662,Medio
Mansión           ,50202,41552,158,68,90,35.264447735595425,25.86490939044481,60.221,121.35035712604022,44.77702455891763,Alto-medio
Mansión           ,50202,41638,114,49,65,26.92075430441471,18.616144975288304,61.221,106.75789927970301,38.97024950398096,Medio
Mansión           ,50202,41639,36,23,13,32.39993644148013,5.766062602965404,59.972,98.13799904444554,35.540133605122996,Bajo-medio
Mansión           ,50202,41705,26,11,15,24.620002936871177,4.118616144975288,61.077,89.81561908184646,32.2284099137878,Bajo-medio
Mansión           ,50202,41728,26,13,13,30.054495640131705,4.118616144975288,63.438,97.611111785107,35.3304694192464,Bajo-medio
Mansión           ,50202,41744,51,26,25,23.917003156949914,8.237232289950576,59.97,92.12423544690049,33.147077355638885,Bajo-medio
Mansión           ,50202,41852,168,82,86,33.91386833949971,27.51235584843493,60.738,122.16422418793464,45.10088658427406,Alto-medio
Mansión           ,50202,41981,74,31,43,26.94971827346233,12.026359143327841,60.701,99.67707741679018,36.152578882966765,Bajo-medio
Mansión           ,50202,42020,26,13,13,26.041689207919983,4.118616144975288,60.799,90.95930535289527,32.68351685871324,Bajo-medio
Mansión           ,50202,42263,48,24,24,21.039526902193646,7.742998352553541,60.985,89.76752525474718,32.20927194275939,Bajo-medio
Mansión           ,50202,42553,35,18,17,16.200128609787694,5.601317957166392,60.368,82.1694465669541,29.185769373533375,Bajo-medio
Mansión           ,50202,42714,8,4,4,35.01480480794194,1.1532125205930808,62.94,99.10801732853503,35.92613286818047,Bajo-medio
Mansión           ,50202,42801,78,43,35,18.154106701779693,12.685337726523887,65.396,96.23544442830358,34.78305026782621,Bajo-medio
Mansión           ,50202,43133,13,9,4,31.023704841882804,1.9769357495881383,59.986,92.98664059147094,33.490254134593755,Bajo-medio
Mansión           ,50202,43509,18,6,12,26.692111248182144,2.800658978583196,63.134,92.62677022676534,33.34705096218864,Bajo-medio
Mansión           ,50202,43545,58,26,32,28.899298847918665,9.390444810543658,61.894,100.18374365846232,36.354196521633355,Medio
Mansión           ,50202,43576,85,47,38,20.664824921338923,13.838550247116968,62.486,96.9893751684559,35.083061839637274,Bajo-medio
Mansión           ,50202,43624,203,112,91,39.53565370612238,33.27841845140033,60.881,133.6950721575227,49.68935557675964,Alto
Mansión           ,50202,43845,77,42,35,26.75775188201484,12.520593080724876,65.004,104.28234496273973,37.98515246232726,Medio
Mansión           ,50202,43959,37,18,19,18.003317974291377,5.930807248764415,62.554,86.48812522305579,30.90430066926252,Bajo-medio
Mansión           ,50202,43993,25,10,15,32.643927919238905,3.9538714991762767,61.944,98.54179941841518,35.700817841009254,Bajo-medio
Mansión           ,50202,44119,28,14,14,32.11348630018018,4.448105436573312,59.98,96.54159173675349,34.9048754306989,Bajo-medio
Mansión           ,50202,44125,102,53,49,29.83317524472899,16.639209225700164,61.831,108.30338447042917,39.585244246318716,Medio
Mansión           ,50202,44168,41,21,20,34.01792682497767,6.589785831960461,62.056,102.66371265693813,37.34105029698829,Medio
Mansión           ,50202,44200,27,13,14,26.977505100387393,4.2833607907743,60.04,91.30086589116169,32.819434004011285,Bajo-medio
Mansión           ,50202,44545,66,29,37,24.4593281898907,10.70840197693575,61.593,96.76073016682645,34.99207716071076,Bajo-medio
Mansión           ,50202,44589,97,48,49,24.554689623286187,15.815485996705107,63.503,103.87317561999129,37.82233175331881,Medio
Mansión           ,50202,44677,42,19,23,23.571539929594604,6.754530477759473,62.873,93.19907040735407,33.57478630654069,Bajo-medio
Mansión           ,50202,44966,35,17,18,22.822487924594252,5.601317957166392,62.521,90.94480588176064,32.67774708584969,Bajo-medio
Mansión           ,50202,45079,84,39,45,21.751870461828325,13.673805601317957,61.61,97.03567606314628,35.101486349280584,Bajo-medio
Mansión           ,50202,45125,30,19,11,24.241639782185555,4.7775947281713345,63.824,92.8432345103569,33.43318856940192,Bajo-medio
Mansión           ,50202,45196,608,295,313,100.0,100.0,60.126,260.126,100.0,Alto
Mansión           ,50202,45278,44,22,22,25.35619966628735,7.0840197693574956,60.309,92.74921943564485,33.39577716164768,Bajo-medio
Mansión           ,50202,45311,33,13,20,26.182290879233012,5.2718286655683695,60.44,91.89411954480138,33.055507361459405,Bajo-medio
Mansión           ,50202,45440,24,15,9,26.487307547602978,3.789126853377265,63.041,93.31743440098023,33.62188687676873,Bajo-medio
Mansión           ,50202,45486,83,46,37,38.200361354828125,13.509060955518946,60.66,112.36942231034706,41.20324221142438,Alto-medio
Mansión           ,50202,45803,15,7,8,33.98137548095961,2.3064250411861615,61.603,97.89080052214578,35.441765925872325,Bajo-medio
Mansión           ,50202,45957,43,22,21,30.23778460214237,6.919275123558484,61.206,98.36305972570085,35.62969197585959,Bajo-medio
Mansión           ,50202,49317,9,4,5,32.7064709930843,1.3179571663920924,63.795,97.81942815947639,35.41336472988981,Bajo-medio
Mansión           ,50202,72240,68,29,39,27.61749580632758,11.037891268533773,59.824,98.47938707486135,35.6759821043921,Bajo-medio
Mansión           ,50202,72241,58,33,25,32.338751375701754,9.390444810543658,59.969,101.69819618624541,36.95684244001262,Medio
Mansión           ,50202,72242,120,61,59,32.96530134665227,19.604612850082372,60.603,113.17291419673464,41.52297564439712,Alto-medio
Mansión           ,50202,72243,91,41,50,23.793068765571658,14.827018121911037,61.638,100.25808688748269,36.38377991411767,Medio
Mansión           ,50202,72244,104,56,48,28.085669916757887,16.96869851729819,60.699,105.75336843405607,38.570516661313796,Medio
Mansión           ,50202,72245,180,86,94,39.00529951556771,29.489291598023065,60.676,129.17059111359077,47.888929360758446,Alto
Mansión           ,50202,72246,364,187,177,73.75368233059042,59.80230642504119,63.758,197.3139887556316,75.00522366519972,Alto
Mansión           ,50202,72247,110,49,61,20.725378162434478,17.957166392092258,61.036,99.71854455452674,36.169079896267185,Medio
Mansión           ,50202,72248,33,20,13,19.864421518211895,5.2718286655683695,63.912,89.04825018378025,31.92305089735977,Bajo-medio
San Antonio       ,50203,153,60,29,31,22.874684069013277,9.71993410214168,72.071,104.66561817115496,38.137668325609994,Medio
San Antonio       ,50203,575,29,18,11,24.464067054150462,4.612850082372323,73.448,102.52491713652277,37.28581941167947,Medio
San Antonio       ,50203,1104,66,30,36,34.300823645081024,10.70840197693575,72.082,117.09122562201676,43.08218885449474,Alto-medio
San Antonio       ,50203,1598,24,9,15,32.054230538161185,3.789126853377265,72.166,108.00935739153844,39.46824208498596,Medio
San Antonio       ,50203,1728,89,51,38,30.535762267105692,14.497528830313014,72.588,117.62129109741869,43.293117747520085,Alto-medio
San Antonio       ,50203,2065,18,10,8,26.287932664301216,2.800658978583196,71.993,101.0815916428844,36.711477065731415,Medio
San Antonio       ,50203,2285,19,11,8,24.40414231687493,2.9654036243822075,72.529,99.89854594125714,36.240707827170034,Medio
San Antonio       ,50203,2913,29,12,17,25.394604362323264,4.612850082372323,73.964,103.97145444469558,37.86143983461196,Medio
San Antonio       ,50203,3586,32,17,15,15.753556482810598,5.107084019769357,72.406,93.26664050257996,33.601674466681295,Bajo-medio
San Antonio       ,50203,3716,40,21,19,19.782801627550203,6.425041186161449,71.589,97.79684281371165,35.40437734587439,Bajo-medio
San Antonio       ,50203,3892,53,27,26,19.683605189982682,8.5667215815486,71.804,100.0543267715313,36.30269767485702,Medio
San Antonio       ,50203,4167,4,2,2,31.655170182251062,0.4942339373970346,72.821,104.9704041196481,38.2589517626733,Medio
San Antonio       ,50203,4177,5,3,2,0.0,0.6589785831960462,72.638,73.29697858319605,25.65514921986664,Bajo-medio
San Antonio       ,50203,4242,12,7,5,1.922658308728568,1.8121911037891267,73.914,77.64884941251769,27.386888673227777,Bajo-medio
San Antonio       ,50203,4248,53,26,27,12.934687219474538,8.5667215815486,73.952,95.45340880102313,34.47185492154644,Bajo-medio
San Antonio       ,50203,4429,10,5,5,32.58518077552604,1.4827018121911038,71.288,105.35588258771713,38.412345164673795,Medio
San Antonio       ,50203,4472,21,11,10,26.67308145584576,3.2948929159802307,73.478,103.44597437182598,37.6523356102834,Medio
San Antonio       ,50203,4594,58,22,36,37.22143432246026,9.390444810543658,72.39,119.00187913300391,43.84249498407606,Alto-medio
San Antonio       ,50203,4973,496,230,266,88.53564319768569,81.54859967051071,73.165,243.2492428681964,93.28423399586657,Alto
San Antonio       ,50203,5291,93,44,49,28.3930458020788,15.15650741350906,72.851,116.40055321558785,42.80734966407068,Alto-medio
San Antonio       ,50203,5361,19,8,11,35.5209119811539,2.9654036243822075,73.951,112.4373156055361,41.23025898248876,Alto-medio
San Antonio       ,50203,6214,37,17,20,45.20409877418666,5.930807248764415,72.737,123.87190602295107,45.78042421842463,Alto-medio
San Antonio       ,50203,6835,38,23,15,21.445934131917088,6.095551894563426,72.691,100.23248602648052,36.37359256647426,Medio
San Antonio       ,50203,6978,27,12,15,29.042865156195035,4.2833607907743,72.593,105.91922594696933,38.63651632215232,Medio
San Antonio       ,50203,7319,32,19,13,37.06478244000309,5.107084019769357,72.54,114.71186645977247,42.13537073957907,Alto-medio
San Antonio       ,50203,8003,51,27,24,41.61747666823531,8.237232289950576,72.392,122.24670895818588,45.133709739314206,Alto-medio
San Antonio       ,50203,8997,16,9,7,30.535334572840394,2.471169686985173,73.63,106.63650425982556,38.921942797829,Medio
San Antonio       ,50203,9023,83,44,39,26.92678300464863,13.509060955518946,71.204,111.63984396016757,40.91292118332509,Alto-medio
San Antonio       ,50203,9779,35,17,18,30.006947676507945,5.601317957166392,73.379,108.98726563367434,39.8573809981319,Medio
San Antonio       ,50203,10304,20,10,10,21.650661881068043,3.130148270181219,71.745,96.52581015124926,34.89859546621325,Bajo-medio
San Antonio       ,50203,10895,51,26,25,31.95799320893161,8.237232289950576,71.746,111.94122549888218,41.03284990400087,Alto-medio
San Antonio       ,50203,10951,30,18,12,5.54813027939049,4.7775947281713345,73.399,83.72472500756183,29.80466114265839,Bajo-medio
San Antonio       ,50203,11266,43,21,22,21.12072090831797,6.919275123558484,71.873,99.91299603187646,36.24645795005087,Medio
San Antonio       ,50203,12062,143,73,70,51.04498032037118,23.393739703459637,73.296,147.73472002383085,55.27615102058792,Alto
San Antonio       ,50203,12187,24,13,11,34.38060416581762,3.789126853377265,69.336,107.50573101919488,39.267834101168006,Medio
San Antonio       ,50203,12320,38,17,21,34.01814217777885,6.095551894563426,70.966,111.07969407234228,40.69002080356036,Alto-medio
